"X","Y"
-988518.554834425,1985527.59194332
-965588.5123626,2033435.51793245
-1211504.9193652,1831605.49766944
-1063770.63349098,2014138.55413232
-1050547.79803599,2077715.60507544
-1023508.09275644,1975870.90966911
-1311239.36080152,1740886.6643912
-1089279.43515563,1741131.7045729
-1096245.89123992,2085516.99452292
-1027771.55948444,2075667.77730282
-1271186.82009749,1686340.48700895
-1042425.44513647,1920378.91557207
-1062969.40907551,1810580.6139084
-1208665.29833584,1964357.01983553
-1020561.86946941,1861416.63102843
-1026643.15137254,2069118.18854436
-1107206.3294861,1887774.71385599
-1112926.90585204,1920718.57825425
-968739.24495871,1989940.21697341
-1062204.51585984,1943350.74642361
-1107206.63411773,1987109.42130894
-1208515.37904935,1960582.4371121
-1229410.60464173,1850821.61211418
-1083040.1423546,1918958.45873408
-1621902.95316569,1815260.63717209
-1008580.00184763,1880785.1271406
-1044301.46248954,1948699.54399398
-1058425.41449723,2121624.61101725
-1158742.53459823,1771875.12015441
-1015820.25781935,2098639.72640153
-1087738.95687281,1974588.30278684
-1096956.68008453,1854005.13455172
-1150338.90628655,1977955.12503463
-1064165.10089005,2025441.46977158
-1017323.28936502,2089187.21211995
-1027582.93563561,1962504.64958183
-1262997.67664677,1640839.78979824
-1189433.31114535,1889402.97486382
-1261235.56944121,1705840.35281647
-1043012.47917831,1963869.98254335
-1045579.91812623,1907013.83885489
-1336810.6029936,1995834.83105652
-1087300.57251435,1962319.73541744
-1103468.86938786,2008953.691957
-1336554.32894436,1703551.68097683
-972991.10064257,1981305.62980548
-1272857.38946521,1683406.64648391
-1029601.06108083,1835483.62428696
-1007489.92071128,1875132.41078993
-1140740.49516478,2060361.61116711
-1108150.11190031,2038014.0837473
-1147366.98300544,1923224.16404994
-1006892.14443057,1857129.60352989
-1005875.08570803,2072632.74317406
-1030435.35112492,1913213.53780003
-1009634.8751534,2021638.37269836
-1007028.52139607,1888420.04561793
-1374763.87016828,1873041.32721198
-963181.484848281,2072126.93402821
-1284362.11887456,1742994.00083062
-1047788.04968267,2103200.51613808
-1068593.65065054,1945018.55296183
-1220457.41530597,1874899.42354375
-1121422.57763906,2053544.33164229
-1349695.87999175,1716318.20227348
-1102815.76715443,2041034.31094687
-1109876.98828036,2060557.80908818
-1005632.40895684,1819191.03744118
-1074549.3532137,1908844.13410984
-1014954.55166581,1801772.13276817
-1094018.57943143,2023442.06634222
-1109601.1606328,1731816.44700103
-1015221.55376493,1917513.1170009
-1086254.36546179,1933040.72155888
-1048224.67386459,1852882.08904062
-1046470.39917116,1880450.26412822
-1145161.47822228,1984761.50035715
-1165078.21092966,2055676.00904128
-1128222.47701641,2041047.5601735
-1020014.67642209,2088157.03166328
-1021351.220567,1965549.78176457
-1156050.98853674,1985294.36864711
-1281835.29022966,1896065.9397132
-1061760.66125962,1878971.05167487
-1186779.790114,2006766.65278977
-1515948.09953347,1824549.64922789
-967714.710394676,1986195.79730117
-984774.493323336,1870188.195919
-1136658.17578829,2048271.31769741
-1213849.04921052,1800153.66402537
-1076772.87122635,1844288.29384388
-1017371.59311807,1873854.4039133
-1263166.88785676,1730548.3308993
-1266615.17752385,1748505.90973644
-1133086.07190417,1855523.35353869
-942970.738232294,1976582.73149442
-1017336.16815798,1980800.74305008
-1141920.31925169,2043364.53370132
-969547.802493798,2101082.50317359
-1174576.86740655,1762697.50848943
-1057932.33495929,1846850.215638
-1504379.52752799,1665101.9513823
-1073039.21691201,2149274.01727721
-1291715.31024467,1894699.70294711
-1220904.81927646,1774187.54792727
-1260881.19605384,1826741.36795901
-1088885.98666371,2185270.96315674
-1143653.35752037,1777207.56943703
-1041875.35986632,1825566.3608439
-1297900.9458762,1723356.41917033
-971633.641011965,1995512.48684042
-1184942.65498763,1706071.59199511
-1116553.21590557,2094185.54420142
-1198643.0768231,1825468.38326208
-1047225.88014714,1850069.43358708
-961266.525404072,2040169.11865321
-1153629.98120397,2041039.61420415
-1099456.5010745,1923102.13400748
-1145616.86013697,1876869.1982485
-1114453.85218415,1888457.28330216
-1100735.59927351,1933466.03368755
-1095076.92823214,1727581.41222077
-1208344.01332741,2024782.95978264
-1218071.17074705,1837989.50039092
-1147606.98297016,1786571.53058889
-1052297.52774667,2075773.56347578
-1164314.37876992,1776419.21989308
-1613312.08962805,1823320.15752205
-1056866.64472853,1842140.92715528
-1164570.40185512,1783069.43827334
-1161252.35416152,1837371.50563872
-1025068.71744758,1834687.67315841
-1132638.90882952,1989006.84976386
-1153256.9370862,2055183.26557528
-979979.509178997,1889305.32895769
-1434204.59777793,1793365.72372708
-989766.903255071,2164269.70586143
-1060718.43445031,1900805.40043708
-1220114.64169559,1866377.77385884
-1098757.87840695,1853939.91645338
-1199799.11517228,1786449.12228414
-1075384.05181028,1958017.02581698
-1170763.46581429,2085573.98373957
-964133.761300065,1958909.85047979
-1035391.19607146,1979247.57463495
-973535.543822742,1857269.98012208
-1269950.50661213,1635767.93187085
-1174688.54531191,2045888.95526438
-1138733.78480781,1718340.16900877
-1054322.77870361,1924701.44379366
-1025097.98329651,1862212.35783789
-1184223.00547533,1871593.88229698
-941044.644527012,2002135.83285927
-999617.719026684,2075661.2405938
-1030116.74382823,1877217.3303229
-1460971.09435386,1825351.26742705
-1166418.7617081,1877973.02260294
-1029698.67836655,1864902.45702029
-1031693.56964361,1897068.2982612
-1144894.16607741,1881636.94276589
-1020445.81970406,1911656.82693914
-1177129.05385822,1944794.33481147
