"Species","SpecGen","AltitudeNiche","WaterNiche","Range","FutureScenario","x","y","Vulnerability","Elevation","Precipitation","Temperature","Rugosity","Corridor_Strength","Habitat_Suitability","Start_Distance","Permuted_CorridorStr","Niche","logCrStr","logPermutedCrStr","jittered_x","jittered_y","Max_resilience","local_moran_I","local_moran_p","significant_cluster","Moran_type"
"HDlong","Specialist","High","Dry","long","ssp585",-946396.494702411,2379472.3352938,1709.05456542969,745,2047.6767578125,23.2487773895264,35.4231338500977,29.8462448120117,27.8215274810791,3135.06201171875,67.0164031982422,"HD",3.39605902998223,4.20493741328086,-946396.4946974,2379472.33529041,0,0.0542146139773773,0.306512842114055,FALSE,"Insignficant"
"HDlong","Specialist","High","Dry","long","ssp585",-895190.480137985,2281240.38898653,768.824157714844,999,2317.49365234375,22.0752506256104,22.0894412994385,19.5819072723389,59.7641906738281,1045.02075195312,34.2286338806152,"HD",2.97460604156876,3.53306254174319,-895190.480120824,2281240.38899149,0,0.0764806998376039,0.00953847009474127,TRUE,"clustering"
"HDlong","Specialist","High","Dry","long","ssp585",-926541.101299879,2225854.29160052,3765.705078125,678,2618.07104492188,23.2706623077393,89.7470321655273,553.257263183594,90.0637054443359,2955.76489257812,369.974761962891,"HD",6.31582310705754,5.91343479240069,-926541.10129884,2225854.29160152,0,0.0406567296081671,0.0503473706343694,FALSE,"Insignficant"
"HDlong","Specialist","High","Dry","long","ssp585",-919225.956362104,2303185.82379986,5220.45263671875,478,2231.59619140625,24.2217388153076,57.9620094299316,65.815299987793,27.7949485778809,8221.4208984375,65.815299987793,"HD",4.18685233391292,4.18685233391292,-919225.956369311,2303185.82379846,0,0.0411208969459029,0.0621362631412415,FALSE,"Insignficant"
"HDlong","Specialist","High","Dry","long","ssp585",-986107.281507477,2253024.82994083,2399.38256835938,1056,2326.09497070312,22.5100727081299,81.0795516967773,118.260528564453,67.6921615600586,5225.103515625,49.9115142822266,"HD",4.77289005989439,3.91025172327826,-986107.281527945,2253024.82993614,0,0.0688225068251457,0.000359254336074286,TRUE,"clustering"
"HDlong","Specialist","High","Dry","long","ssp585",-792778.451009133,2280195.36828114,21400.59765625,438,2156.06201171875,24.3130149841309,45.0978088378906,39.7009544372559,11.8127355575562,18877.67578125,257.187225341797,"HD",3.68137522864486,5.54980432294099,-792778.450999738,2280195.36829016,0,0.0194444992406753,0.856781819186435,FALSE,"Insignficant"
"HDlong","Specialist","High","Dry","long","ssp585",-898325.542254175,2266610.09911098,1745.1435546875,614,2414.744140625,23.8233737945557,13.0608329772949,48.0855026245117,68.1830215454102,1477.88244628906,23.3679676055908,"HD",3.87298073094358,3.15136617881226,-898325.542245846,2266610.09909667,0,0.0703542459929569,0.00279162353816678,TRUE,"clustering"
"HDlong","Specialist","High","Dry","long","ssp585",-931766.204826861,2278105.32687035,1779.93933105469,529,2303.26977539062,24.1048755645752,65.4848327636719,138.309936523438,37.981689453125,6831.220703125,23.2335796356201,"HD",4.92949708369239,3.14559863028838,-931766.204822224,2278105.32685642,0,0.0677907494007823,0.00336227411071753,TRUE,"clustering"
"HDlong","Specialist","High","Dry","long","ssp585",-910865.790718932,2227944.33301132,2448.828125,562,2637.48291015625,24.0677146911621,59.1784553527832,601.418579101562,61.9739074707031,4433.6474609375,487.145355224609,"HD",6.39929116316265,6.18856254923616,-910865.79071516,2227944.33302622,0,0.0499535210201713,0.0397722535753733,TRUE,"clustering"
"HDlong","Specialist","High","Dry","long","ssp585",-817858.947938648,2241529.60218147,16579.142578125,179,2149.12841796875,26.0583362579346,46.8011741638184,155.063858032227,1.59841084480286,41971.99609375,25.4823722839355,"HD",5.04383701938047,3.23798693013521,-817858.947928032,2241529.60218684,0,0.0310707130093427,0.125719617448942,FALSE,"Insignficant"
"HDlong","Specialist","High","Dry","long","ssp585",-836669.320635784,2236304.49865449,13427.78125,701,2326.27783203125,24.201192855835,57.2976264953613,47.8091812133789,42.6904296875,23093.15625,32.0152816772461,"HD",3.86721769664696,3.4662133412218,-836669.320635342,2236304.49863692,0,0.00329662881299684,0.515778887108626,FALSE,"Insignficant"
"HDlong","Specialist","High","Dry","long","ssp585",-935946.287648447,2387832.50093697,778.912414550781,866,2146.97192382812,22.4500732421875,81.8564834594727,63.6140365600586,39.9005737304688,0,46.7057266235352,"HD",4.15283414662513,3.84386678292856,-935946.287647839,2387832.50094086,0,0.0517732660492417,0.36084952747048,FALSE,"Insignficant"
"HDlong","Specialist","High","Dry","long","ssp585",-970431.97092653,2267655.11981638,348.340240478516,1028,2273.75341796875,22.6314430236816,63.9895553588867,80.9249114990234,59.9734802246094,12540.248046875,115.014839172363,"HD",4.39352170619445,4.7450611563202,-970431.970925646,2267655.11982006,0,0.0737962339563443,0.00300973511687355,TRUE,"clustering"
"HDlong","Specialist","High","Dry","long","ssp585",-1032088.19254492,2241529.60218147,5700.96044921875,1441,2515.13232421875,19.380989074707,144.515472412109,21.5395126342773,8.44568252563477,9578.2529296875,25.1909065246582,"HD",3.06988904539415,3.22648307719845,-1032088.19253995,2241529.6021786,0,0.0413390549227296,0.00514493900916033,TRUE,"clustering"
"HDlong","Specialist","High","Dry","long","ssp585",-858614.75544911,2266610.09911098,14520.4560546875,754,2315.56079101562,23.4359130859375,85.4867630004883,105.87996673584,57.9039611816406,23422.1015625,23.6290092468262,"HD",4.66230606319036,3.16247516255115,-858614.75545017,2266610.09909824,0,-0.0110990622183088,0.128218361542912,FALSE,"Insignficant"
"HDlong","Specialist","High","Dry","long","ssp585",-925496.080594482,2273925.24404876,964.435546875,518,2355.33374023438,24.0744724273682,89.490852355957,35.1254959106445,36.5327491760254,1477.88244628906,21.9097557067871,"HD",3.55892724600676,3.08693200369524,-925496.080582015,2273925.24405836,0,0.0727619400837907,0.00241334017168036,TRUE,"clustering"
"HDlong","Specialist","High","Dry","long","ssp585",-904595.666486553,2087911.55848819,35389.82421875,365,3200.1494140625,25.2026767730713,106.242012023926,46.3971328735352,3.60110187530518,4863.62890625,126.477317810059,"HD",3.8372376658044,4.84006298624102,-904595.666487682,2087911.55847957,0,0.382044931224776,0.00643870263710347,TRUE,"clustering"
"HDlong","Specialist","High","Dry","long","ssp585",-927586.122005275,2097316.74483676,31476.380859375,82,3315.45947265625,26.9273796081543,37.2758445739746,67.0164031982422,1.00220608711243,28532.376953125,22.6435623168945,"HD",4.20493741328086,3.11987558710996,-927586.122001417,2097316.74482161,0,0.249691692399883,0.0320119818991916,TRUE,"clustering"
"HDlong","Specialist","High","Dry","long","ssp585",-994467.447150648,2170468.19421451,6054.3359375,680,2944.42407226562,22.6752529144287,102.737251281738,44.4181785583496,54.957389831543,11823.0595703125,35.4838104248047,"HD",3.79364881263568,3.56907654808981,-994467.447165407,2170468.19420877,0,0.0333256364468403,0.00550471103819164,TRUE,"clustering"
"HDlong","Specialist","High","Dry","long","ssp585",-845029.486278956,2269745.16122717,12741.3212890625,412,2292.21240234375,25.0541114807129,31.7921504974365,28.2738647460938,7.27952480316162,28764.822265625,294.141632080078,"HD",3.34193787074852,5.68406139310734,-845029.486261639,2269745.16122216,0,-0.00152171232020704,0.399060810095798,FALSE,"Insignficant"
"HDlong","Specialist","High","Dry","long","ssp585",-998647.529972234,2183008.44267927,5480.0078125,964,2745.42529296875,21.5363292694092,121.521530151367,17.8539237976074,57.4431228637695,5225.103515625,52.0236053466797,"HD",2.88222330466289,3.95169756455237,-998647.529983951,2183008.4426913,0,0.0416810423883208,0.00187717021871391,TRUE,"clustering"
"HDlong","Specialist","High","Dry","long","ssp585",-1046718.48242047,2178828.35985768,4396.35400390625,1078,2888.974609375,22.2094955444336,44.1736907958984,50.7054328918457,59.6170921325684,5841.8408203125,25.8533096313477,"HD",3.92603306248626,3.25243862491947,-1046718.48244337,2178828.35985426,0,0.0477112974451603,0.00640005945998384,TRUE,"clustering"
"HDlong","Specialist","High","Dry","long","ssp585",-1025818.06831254,2163153.04927674,1017.435546875,1206,2894.25903320312,20.9424018859863,51.3152961730957,83.3228378295898,26.5046920776367,1045.02075195312,19.2919063568115,"HD",4.42272267521735,2.95968564820425,-1025818.06830908,2163153.04927077,0,0.0559187831229541,0.0309895342234923,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-974612.053748116,2236304.49865449,594.653991699219,857,2488,23.0791664123535,44.7028007507324,207.647232055664,89.3896636962891,6494.7744140625,11.1307544708252,"HD",5.33584064013318,2.40971195012615,-974612.05373836,2236304.49865667,0,0.0786733453004046,0.000694636406325135,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-976702.095158909,2211224.00172497,1988.69372558594,915,2713,23.8791675567627,82.4111862182617,19.0592479705811,87.7254943847656,9200.2529296875,35.5764045715332,"HD",2.94755244154949,3.57168262517919,-976702.095166487,2211224.00172406,0,0.0737157014479625,0.000349868426005775,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-1009097.7370262,2193458.64973323,3181.61596679688,1255,2696,20.25,65.3014373779297,13.197078704834,22.0561065673828,2090.04150390625,14.0059251785278,"HD",2.57999549485975,2.63948046711766,-1009097.73702665,2193458.6497206,0,0.0642704799411456,0.00151106976982402,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-963116.825988755,2204953.87749259,1326.44006347656,694,2723,23.2250003814697,52.1113662719727,103.302062988281,87.1264190673828,8677.35546875,13.7601480484009,"HD",4.63765734677111,2.62177659177878,-963116.825994882,2204953.87751726,0,0.0711483470214149,0.00103370431331774,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-970431.97092653,2254069.85064623,1219.19079589844,1266,2381,22.1333332061768,79.1377182006836,28.3199367523193,70.872184753418,1045.02075195312,18.0834999084473,"HD",3.34356603550097,2.89499991523707,-970431.970923012,2254069.85064206,0,0.0729437733518102,0.000568736370584248,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-945351.473997015,2271835.20263797,913.111328125,481,2305,23.4166660308838,107.262641906738,22.7704086303711,40.3332061767578,4459.2841796875,223.208190917969,"HD",3.12546182591247,5.40810492749497,-945351.473991437,2271835.2026179,0,0.0696649556791387,0.00432819239223003,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-1021637.98549096,2175693.29774149,3385.70874023438,1176,2792,20.6333332061768,65.0858383178711,11.5504550933838,34.4206771850586,3452.25170898438,24.0516681671143,"HD",2.44672483821613,3.18020435660428,-1021637.98549299,2175693.29773494,0,0.051983970288513,0.00753537516219754,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-926541.101299879,2261384.995584,2178.56713867188,401,2571,24.8374996185303,31.2513122558594,9.93541240692139,15.2182493209839,3135.06201171875,53.7475395202637,"HD",2.2961053856527,3.98429788959282,-926541.101296219,2261384.99558611,0,0.0625132308473374,0.00213790917033591,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-1070753.95864459,2174648.2770361,10970.7822265625,981,2960,22.6916675567627,123.728721618652,14.4038219451904,47.556583404541,1477.88244628906,44.1671600341797,"HD",2.66749358422664,3.78798152728098,-1070753.95864954,2174648.27704267,0,0.00746486771145263,0.0570993246218309,FALSE,"Insignficant"
"HDshort","Specialist","High","Dry","short","ssp126",-915045.873540518,2293780.63745129,4657.16064453125,528,2293,23.8833332061768,29.8201808929443,11.2094783782959,49.4129600524902,7252.75927734375,20.0534629821777,"HD",2.41675970418126,2.99840185615426,-915045.873540398,2293780.63745044,0,0.0486987099131724,0.0243269708166847,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-978792.136569701,2167333.13209832,3661.71704101562,974,2882,22.3500003814697,96.7544708251953,26.4447135925293,55.0219535827637,1045.02075195312,65.3391494750977,"HD",3.27505627415222,4.17959138917816,-978792.136558362,2167333.13210052,0,0.0490133579542458,0.00322879851000214,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-889965.376611003,2265565.07840559,1168.36865234375,1108,2357,22.2291660308838,67.9468688964844,22.1440963745117,70.9298248291016,9405.1865234375,58.8525238037109,"HD",3.09757093159846,4.07503471815141,-889965.376610485,2265565.07841498,0,0.0708629170239241,0.00890224573874837,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-948486.536113204,2241529.60218147,8112.81494140625,668,2550,24.0583343505859,94.9242324829102,8.82266235351562,53.141845703125,10129.345703125,11.0557584762573,"HD",2.17732367861,2.40295142129622,-948486.536096613,2241529.60217086,0,0.0254259518969902,0.00228562816076359,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-921315.997772897,2248844.74711924,3081.3837890625,381,2601,24.7374992370605,46.5248870849609,18.2994823455811,18.4229373931885,5355.61279296875,169.502990722656,"HD",2.90687277232057,5.1328705710463,-921315.997776083,2248844.74709718,0,0.0553549807313639,0.00182724680505404,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-982972.219391287,2256159.89205702,2649.48461914062,870,2298,22.7541656494141,43.5675811767578,58.3457298278809,62.2694091796875,3452.25170898438,19.9057502746582,"HD",4.06638617401317,2.99100864851551,-982972.219401531,2256159.89204938,0,0.0658870118488285,0.000593811361002806,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-980882.177980494,1470304.32159889,352831.34375,734,2641,24.279167175293,120.482971191406,8.05239868164062,57.7143363952637,19286.951171875,13.6688919067383,"HD",2.08597001991998,2.61512258722633,-980882.177991012,1470304.32158977,0,9.05441006447743,5.65602497085936e-14,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-1057168.68947444,2196593.71184942,5078.59814453125,660,2866,23.533332824707,53.9239883422852,27.7734718322754,65.1832580566406,4459.2841796875,46.3717041015625,"HD",3.32408131447202,3.83668944781571,-1057168.68948189,2196593.71185403,0,0.0451082596347032,0.00823552440844907,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-947441.515407808,2190323.58761704,4718.27099609375,1075,2774,22.2708339691162,104.95873260498,8.35966396331787,69.6901321411133,5841.8408203125,24.8601455688477,"HD",2.12341823051336,3.21326594161038,-947441.515414749,2190323.58762358,0,0.0443646157273141,0.00894945977350411,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-898325.542254175,2250934.78853004,6308.55615234375,641,2479,24.0541667938232,32.1577453613281,11.7462701797485,57.222583770752,14754.8447265625,26.1658401489258,"HD",2.46353575868736,3.26445474895613,-898325.542255329,2250934.78852369,0,0.0380253074210631,0.00290792915144436,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-956846.701756376,2175693.29774149,6353.95166015625,672,2995,24.125,79.6190032958984,9.81180667877197,26.5108280181885,5841.8408203125,11.1982955932617,"HD",2.28358642367177,2.41576158754756,-956846.701750863,2175693.29774411,0,0.0346545818347909,0.00303499746945376,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-839804.382751974,2310500.96873764,23374.462890625,757,2384,23.095832824707,55.3321304321289,16.1790523529053,75.9565963745117,2456.53125,28.5701732635498,"HD",2.78371734087341,3.35236328075176,-839804.382730186,2310500.9687451,0,0.0265435273627455,0.619409020269849,FALSE,"Insignficant"
"HDshort","Specialist","High","Dry","short","ssp126",-959981.763872565,2255114.87135162,8702.6455078125,415,2461,25.1625003814697,62.2663421630859,19.641544342041,16.148193359375,10450.20703125,30.6136207580566,"HD",2.97764693232176,3.42144503273287,-959981.763880901,2255114.87134193,0,0.0235453270437811,0.000605832909783098,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-1008052.7163208,2258249.93346781,1261.45153808594,1049,2328,22.6916675567627,125.189682006836,19.801155090332,73.074089050293,2090.04150390625,9.42225360870361,"HD",2.98574027389446,2.2430742965685,-1008052.71632163,2258249.93347322,0,0.0772733424540363,0.000833398079432073,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-945351.473997015,2185098.48409006,7497.91650390625,893,2820,22.1625003814697,57.207633972168,13.5219202041626,77.9787979125977,4180.0830078125,15.7215890884399,"HD",2.60431208746505,2.75503486894299,-945351.4740174,2185098.48407923,0,0.0280974411739242,0.0109796057368318,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-991332.385034459,2234214.45724369,666.797607421875,1073,2469,20.4958343505859,73.6161956787109,8.08287811279297,31.6998672485352,7741.26806640625,8.36332035064697,"HD",2.08974801118644,2.12385551937506,-991332.3850436,2234214.45724142,0,0.0861652735398412,0.000241200713207836,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-1059258.73088523,2192413.62902784,5591.76611328125,640,3000,24.2000007629395,79.7210235595703,15.7215890884399,43.4071502685547,1045.02075195312,10.6511478424072,"HD",2.75503486894299,2.36566766497752,-1059258.73088622,2192413.62902244,0,0.0409975347806731,0.00944594349476082,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-925496.080594482,2232124.4158329,8494.2470703125,486,2706,24.5583324432373,26.2449359893799,12.5342092514038,38.8910522460938,9284.8564453125,112.742805480957,"HD",2.52846164636584,4.72510916686534,-925496.080604456,2232124.41584165,0,0.0199835707833889,0.0220178152934772,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-884740.273084021,2277060.30616495,6138.49072265625,718,2320,23.5083332061768,95.4211120605469,10.3027982711792,67.582405090332,11304.20703125,11.3540840148926,"HD",2.33241553515164,2.42957750430655,-884740.273091302,2277060.30615626,0,0.0386191908984486,0.0219927648072491,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-996557.488561441,2230034.37442211,913.111328125,1377,2520,20.1708335876465,78.0906982421875,28.5893707275391,17.6690464019775,8235.8720703125,19.1458606719971,"HD",3.35303499586251,2.95208653936393,-996557.488541693,2230034.37441124,0,0.08622597763314,0.000329421372967432,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-1047763.50312587,2163153.04927674,12685.08203125,1604,2920,19.3875007629395,56.0928115844727,9.67178535461426,6.94118356704712,11880.322265625,11.5004072189331,"HD",2.26921292061527,2.44238244508428,-1047763.50313927,2163153.04927022,0,-0.00191956952308568,0.0253192005691351,TRUE,"Overdispersing"
"HDshort","Specialist","High","Dry","short","ssp126",-1028953.13042873,2243619.64359226,6252.447265625,1537,2497,19.3208332061768,34.0246353149414,8.36332035064697,9.03284072875977,6494.7744140625,133.043884277344,"HD",2.12385551937506,4.89067903077043,-1028953.13045076,2243619.64358862,0,0.0386412984720393,0.00310678199245996,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-975657.074453512,2171513.21491991,4200.5029296875,1046,2802,21.1916675567627,131.21516418457,51.6522483825684,54.6796569824219,6296.5302734375,11.8423433303833,"HD",3.94453372574246,2.4716815262905,-975657.074435564,2171513.21490184,0,0.0460438216246351,0.00191933098583773,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-1024773.04760715,2191368.60832244,550.774291992188,1120,2698,20.9375,78.7918090820312,18.3117198944092,56.0791358947754,7833.97900390625,58.0074996948242,"HD",2.90754128624719,4.06057230727041,-1024773.04761602,2191368.60833123,0,0.0787834200256541,0.00211532799107999,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-956846.701756376,2251979.80923543,10626.4580078125,421,2438,24.3833332061768,87.5380706787109,47.3750610351562,27.823802947998,14195.794921875,18.3448314666748,"HD",3.85809595174279,2.90934787088441,-956846.701745143,2251979.80922419,0,0.0110080725808833,0.000612908568824263,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-929676.163416068,2281240.38898653,1852.0830078125,734,2264,23.0833339691162,81.7446594238281,17.3021125793457,58.4546127319336,8283.033203125,47.7467842102051,"HD",2.85082860846142,3.86591171827573,-929676.16339406,2281240.38899188,0,0.068914107497062,0.00381876017738794,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-1014322.84055318,2174648.2770361,6987.14404296875,1006,2870,22.2999992370605,14.0766172409058,35.5764045715332,65.9639205932617,8834.251953125,47.5291328430176,"HD",3.57168262517919,3.8613428460458,-1014322.84054018,2174648.27703684,0,0.0296092128286273,0.00992143450611262,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-880560.190262435,2250934.78853004,3065.79907226562,470,2428,24.1041660308838,71.4413070678711,8.99063301086426,32.6449012756348,7389.412109375,88.7920379638672,"HD",2.19618325878156,4.48629698340913,-880560.190274784,2250934.78853629,0,0.0555150695232487,0.00744240020513297,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-944306.453291619,2228989.35371671,6072.62744140625,798,2620,23.7000007629395,77.7049407958984,149.582092285156,84.871711730957,11136.6337890625,10.4607763290405,"HD",5.00784535439905,2.34763267472022,-944306.45327621,2228989.35370667,0,0.0315503764283762,0.0186285665971034,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-951621.598229394,2207043.91890339,3553.28247070312,650,2778,24.0249996185303,84.8954620361328,19.3151435852051,70.292854309082,11268.0205078125,38.1680030822754,"HD",2.96088942996093,3.64199754896929,-951621.598235569,2207043.91890256,0,0.053275355374635,0.00278335834236119,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-927586.122005275,2272880.22334336,870.8505859375,407,2395,24.6958332061768,32.2336120605469,34.3204498291016,23.6943702697754,1045.02075195312,20.2609977722168,"HD",3.53574138144242,3.00869774598975,-927586.12200573,2272880.2233552,0,0.072019364298369,0.00262978059680062,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-1003872.63349922,2253024.82994083,174.170120239258,1215,2381,22.4624996185303,57.8435821533203,48.6490821838379,57.9972534179688,8680.19921875,248.309173583984,"HD",3.88463294275699,5.51467463739743,-1003872.63350558,2253024.82993375,0,0.0869701141494401,0.000272019571973044,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-875335.086735453,2283330.43039733,5076.25390625,961,2393,22.9916667938232,37.5823554992676,60.392993927002,77.1707534790039,13969.6728515625,9.16158294677734,"HD",4.10087310362682,2.21501897453953,-875335.086736545,2283330.43039189,0,0.0401673247653144,0.0664749895590683,FALSE,"Insignficant"
"HDshort","Specialist","High","Dry","short","ssp126",-910865.790718932,2231079.39512751,7030.78662109375,532,2592,23.7916660308838,49.6674118041992,71.3358917236328,47.5157470703125,3135.06201171875,13.2882614135742,"HD",4.26739959099517,2.58688104502343,-910865.790720716,2231079.39512696,0,0.0276051311125437,0.0300792375221168,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-907730.728602743,2232124.4158329,4874.30615234375,677,2602,23.654167175293,31.722282409668,83.4206924438477,84.3187942504883,1045.02075195312,45.7913131713867,"HD",4.4238963894278,3.82409440438373,-907730.728593213,2232124.41584937,0,0.0403556475136502,0.0215066719750404,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-1021637.98549096,2167333.13209832,5278.380859375,955,2953,22.2000007629395,11.2835359573364,57.7657661437988,52.870246887207,5355.61279296875,54.8708419799805,"HD",4.05639631896135,4.00498209595006,-1021637.9854849,2167333.13209133,0,0.0365028556285989,0.0226768093512443,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-1045673.46171507,2202863.8360818,2516.26538085938,807,2707,23.2124996185303,59.949333190918,21.5170364379883,92.2990646362305,3452.25170898438,60.6628913879395,"HD",3.06884501382103,4.1053321666032,-1045673.46171864,2202863.8360932,0,0.0635800619073122,0.00408423616948128,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-1022683.00619635,2162108.02857134,5988.12353515625,1001,2978,22.1666660308838,3.60292267799377,21.9320049285889,45.8935966491699,1477.88244628906,67.4873657226562,"HD",3.08794698226314,4.21194040587999,-1022683.00618786,2162108.02856946,0,0.0313586757232438,0.0334301784089227,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-963116.825988755,2273925.24404876,4217.45751953125,552,2185,24.1625003814697,70.6279983520508,26.0398197174072,33.8049049377441,13300.9423828125,87.9977264404297,"HD",3.25962689402175,4.47731097824025,-963116.825977453,2273925.24404855,0,0.0484269507300002,0.00604789261826186,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-963116.825988755,2251979.80923543,8286.107421875,686,2361,23.0083332061768,88.1081695556641,56.0497131347656,70.8086090087891,8221.4208984375,17.4967250823975,"HD",4.02623903148126,2.86201372526823,-963116.825978181,2251979.80924234,0,0.0265073854218913,0.000557804443354499,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-974612.053748116,2250934.78853004,840.967712402344,789,2385,23.3083324432373,85.5985870361328,58.4899215698242,78.9754180908203,5911.52978515625,15.1773595809937,"HD",4.06885445853805,2.71980481619205,-974612.053757283,2250934.78852651,0,0.0763130024172036,0.000650907193490135,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-1049853.54453666,2247799.72641385,9352.2958984375,826,2608,23.1958332061768,65.7620086669922,14.9068050384521,90.0211715698242,8547.662109375,8.16014575958252,"HD",2.7018178226794,2.09926203151042,-1049853.54454119,2247799.72640358,0,0.0116347763083903,0.182128902812032,FALSE,"Insignficant"
"HDshort","Specialist","High","Dry","short","ssp126",-896235.500843382,2240484.58147607,3729.71606445312,844,2503,23.2541675567627,47.5458908081055,52.5220642089844,91.9985961914062,8858.8857421875,12.7899894714355,"HD",3.96123335195593,2.5486627924032,-896235.500836111,2240484.58147176,0,0.0513043065375631,0.00748125958091757,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-1027908.10972333,2193458.64973323,174.170120239258,1099,2702,21.3333339691162,65.9756851196289,80.1782073974609,65.1632308959961,5474.1865234375,9.01647567749023,"HD",4.38425174973646,2.19905353460598,-1027908.10971712,2193458.6497418,0,0.0810197232582618,0.00196880246682026,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-923406.03918369,2227944.33301132,8189.234375,580,2711,23.7291660308838,45.4812774658203,386.680511474609,60.3717575073242,6817.45703125,34.3951759338379,"HD",5.95759880032908,3.53791632006412,-923406.039191352,2227944.33301808,0,0.0201131424595999,0.0438032252867676,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-1049853.54453666,2184053.46338466,3547.310546875,781,2867,23.0583324432373,50.1101417541504,22.4967174530029,75.1971206665039,2090.04150390625,32.3544273376465,"HD",3.1133694075896,3.47675086900617,-1049853.5445333,2184053.46339713,0,0.0553253688562934,0.00505881041569553,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-930721.184121465,2283330.43039733,2264.21166992188,610,2268,23.6749992370605,43.6034736633301,10.6511478424072,50.1728820800781,6296.5302734375,31.8038520812988,"HD",2.36566766497752,3.45958741708196,-930721.184111367,2283330.43039692,0,0.0659071184694129,0.00426485819018872,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-990287.364329062,2248844.74711924,1302.56750488281,880,2358,22.2875003814697,85.5583343505859,30.9117050170898,72.9350891113281,4459.2841796875,135.835983276367,"HD",3.43113491531797,4.91144815260558,-990287.364320313,2248844.74711921,0,0.0782546236628419,0.000269727119708245,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-1022683.00619635,2165243.09068753,5078.84521484375,1009,2964,22.1708335876465,23.6772155761719,44.868709564209,49.1373901367188,2955.76489257812,117.522323608398,"HD",3.80374066014061,4.76662830369533,-1022683.0062009,2165243.09069453,0,0.0375633047642519,0.0236476107566134,TRUE,"clustering"
"HDshort","Specialist","High","Dry","short","ssp126",-1008052.7163208,2261384.995584,2067.48315429688,779,2354,22.9291667938232,78.2379608154297,25.852388381958,69.2344970703125,1045.02075195312,43.0906105041504,"HD",3.25240299057258,3.76330511964412,-1008052.71632221,2261384.99557587,0,0.0707029928640599,0.00132290462873444,TRUE,"clustering"
