"Species","SpecGen","AltitudeNiche","WaterNiche","Range","FutureScenario","x","y","Vulnerability","Elevation","Precipitation","Temperature","Rugosity","Corridor_Strength","Habitat_Suitability","Start_Distance","Permuted_CorridorStr","Niche","logCrStr","logPermutedCrStr","jittered_x","jittered_y","Max_resilience","local_moran_I","local_moran_p","significant_cluster","Moran_type"
"HGlong","Specialist","High","Generalist","long","ssp126",-1058213.71017983,1888312.60375747,174.170120239258,773,3850.80590820312,23.4277362823486,70.5740356445312,507.466369628906,67.3823547363281,5225.103515625,73.0400772094727,"HG",6.22943044197913,4.29100829337094,-1058213.71018229,1888312.60377058,0,0.0618416923628677,0.0231359872845359,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp126",-995512.467856045,1891447.66587366,1636.91101074219,830,3486.85327148438,23.5210037231445,43.232593536377,5756.29345703125,94.0764694213867,10450.20703125,326.488677978516,"HG",8.65804904951366,5.78839527117347,-995512.467856365,1891447.66589056,0,0.0748864988076884,0.0032019916045992,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp126",-1071798.97934999,1908167.99716,4371.49951171875,888,3888.55346679688,22.8205471038818,26.9709815979004,203.680862426758,63.9817504882812,1045.02075195312,71.2154006958008,"HG",5.3165543690242,4.26570909693536,-1071798.97934758,1908167.99714806,0,0.0237436812069478,0.143917630442005,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp126",-1058213.71017983,1786945.59533401,22048.041015625,156,3797.5966796875,26.8682994842529,41.1449356079102,197.381591796875,1.20974493026733,35829.546875,150.276245117188,"HG",5.28513886934238,5.0124752344819,-1058213.71018988,1786945.59533528,0,-0.0244032022815499,0.56995262582395,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp126",-930721.184121465,2283330.43039733,27681.15625,653,2261.2529296875,23.5709629058838,49.1268310546875,57.5527763366699,15.1185884475708,11878.341796875,101.853302001953,"HG",4.05270237617056,4.62353356239229,-930721.184130552,2283330.43038628,0,-0.102945343164458,0.00354279454998005,TRUE,"Overdispersing"
"HGlong","Specialist","High","Generalist","long","ssp126",-1255722.62349976,1698118.83537532,57218.51953125,626,3909.83276367188,23.950662612915,82.0093688964844,104.881866455078,48.5629081726074,7539.79541015625,71.8752746582031,"HG",4.65283463539814,4.27493232044173,-1255722.62350376,1698118.83537645,0,2.23535311980608,0.000173136141536278,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp126",-1007007.69561541,1929068.41126793,2128.27954101562,875,3627.01879882812,23.2839069366455,73.2147674560547,147.544509887695,87.12451171875,0,5186.95068359375,"HG",4.99412989220937,8.55390126661269,-1007007.69561803,1929068.4112824,0,0.0679039947524992,0.00341522397663115,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp126",-1100014.53839569,1862187.08612256,10108.0966796875,908,3970.35620117188,22.2146072387695,111.48609161377,798.624633789062,42.8995552062988,3135.06201171875,4255.63525390625,"HG",6.68289104037059,8.35599932572912,-1100014.53838551,1862187.08611762,0,-0.00217034834471559,0.804719053694565,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp126",-962071.805283358,1964599.11525141,420.48388671875,968,3359.53930664062,23.1080532073975,81.8306198120117,2252.494140625,95.5745620727539,4459.2841796875,77.7004241943359,"HG",7.71979338820275,4.35286071674526,-962071.805304827,1964599.11524311,0,0.0879701646355528,0.00495643942670091,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp126",-1211831.75387311,2023120.27475361,22700.501953125,450,3700.29833984375,24.6145267486572,69.5981521606445,55.0296669006348,27.7501602172852,4459.2841796875,234.827941894531,"HG",4.00787243800292,5.45885308383162,-1211831.75387149,2023120.2747415,0,0.0760045191151035,0.241297768768053,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1100014.53839569,1964599.11525141,3471.61645507812,876,3908.68017578125,22.9129009246826,55.3961029052734,464.032958984375,61.9279479980469,11220.8173828125,185.051803588867,"HG",6.13995558199749,5.22063580527949,-1100014.53839381,1964599.11525985,0,0.00286727831179914,0.890872910982004,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1057168.68947444,2036705.54392377,1086.13671875,1201,3565.92407226562,21.5158042907715,36.6635932922363,65.5426940917969,53.866325378418,5355.61279296875,649.353515625,"HG",4.18270174849537,6.47597727660936,-1057168.68946941,2036705.54392468,0,0.072646481046484,0.00514962501299064,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1033133.21325032,1846511.77554161,522.510375976562,904,3620.58837890625,23.0367069244385,43.9241714477539,70.0715942382812,89.3161468505859,2090.04150390625,80.1472320556641,"HG",4.24951749420413,4.38386534390732,-1033133.21323403,1846511.7755264,0,0.0779763098325474,0.00867716164307793,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1116734.86968203,1978184.38442156,5977.05859375,1012,3872.66625976562,22.4340076446533,23.507625579834,59.5625801086426,59.3339653015137,9631.9052734375,55.1162147521973,"HG",4.08702752636449,4.00944395149168,-1116734.86966854,1978184.38443989,0,0.000371907856267366,0.979702123022329,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1139725.32520075,2030435.41969139,4140.08154296875,515,3724.21899414062,24.6980991363525,43.8845252990723,145.282135009766,32.481273651123,1045.02075195312,837.347045898438,"HG",4.97867761057213,6.73023861525695,-1139725.32520497,2030435.41968729,0,0.010639469683274,0.57487329596274,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1124050.01461981,2014760.10911044,174.170120239258,1030,3706.20678710938,21.8817138671875,88.9738998413086,94.2615051269531,63.5760307312012,2456.53125,59.6630973815918,"HG",4.54607288919065,4.08871369496308,-1124050.01462457,2014760.10910836,0,0.0253985580339657,0.341958267023183,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1033133.21325032,1846511.77554161,522.510375976562,904,3620.58837890625,23.0367069244385,43.9241714477539,70.0715942382812,89.3161468505859,2090.04150390625,237.118270874023,"HG",4.24951749420413,5.46855904988319,-1033133.21324395,1846511.77555701,0,0.0779763098325474,0.00867716164307793,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1048808.52383126,1892492.68657906,3772.85620117188,824,3785.10107421875,23.7675113677979,52.6904792785645,104.207145690918,66.5045547485352,1477.88244628906,86.6297760009766,"HG",4.64638070365627,4.46164359020064,-1048808.52382056,1892492.68659057,0,0.0460843768669623,0.00796379503894904,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1087474.28993093,2002219.86064568,1606.62585449219,941,3759.55346679688,22.6236705780029,23.2599048614502,148.473434448242,74.4853210449219,1045.02075195312,4266.02783203125,"HG",5.00040604963513,8.35843842316174,-1087474.28994114,2002219.86065359,0,0.0362371110923373,0.117753793212505,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1140770.34590615,2005354.92276187,2162.18505859375,892,3799.55395507812,22.4786968231201,84.8778305053711,301.184783935547,64.3981475830078,2955.76489257812,107.989883422852,"HG",5.70772397650738,4.68203755072609,-1140770.34591415,2005354.92276602,0,0.0029071486478739,0.899210787404425,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1206606.65034613,1859052.02400637,38269.33984375,562,4097.80810546875,24.6245059967041,94.4346542358398,70.8583297729492,20.7485408782959,5841.8408203125,1177.09436035156,"HG",4.26068252835723,7.07080427426904,-1206606.65035571,1859052.02399002,0,0.392483878464515,0.00025088897865911,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1070753.95864459,1924888.32844635,4368.7421875,1005,3856.27856445312,22.5016613006592,27.9067058563232,125.054237365723,62.9130973815918,11181.6552734375,181.467880249023,"HG",4.82874754212117,5.20107866971922,-1070753.95863829,1924888.32844435,0,0.017106368602661,0.322953921118781,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1057168.68947444,1911303.05927619,4450.50048828125,837,3817.24536132812,23.1465511322021,57.7429885864258,156.824981689453,70.0305252075195,4459.2841796875,121.946189880371,"HG",5.05513041722497,4.80357988088046,-1057168.68945629,1911303.05927513,0,0.0307862831032548,0.0498825254646842,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1038358.3167773,2125532.30388246,246.313735961914,1103,3227.61938476562,21.985668182373,95.8514175415039,344.345458984375,67.6082000732422,9405.1865234375,560.932373046875,"HG",5.84164539469416,6.32960035110278,-1038358.3167832,2125532.3038776,0,0.0657777116396816,0.0660853903923109,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1140770.34590615,1949968.82537586,16178.6787109375,719,4024.82275390625,23.5740547180176,62.4293670654297,223.87158203125,47.1587333679199,18735.70703125,380.804565429688,"HG",5.41107259295556,5.94228629189389,-1140770.34588772,1949968.8253576,0,0.0188656611721799,0.187571214751446,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-950576.577523997,1972959.28089458,174.170120239258,1053,3235.80517578125,22.0863075256348,95.8950576782227,198.459747314453,80.901725769043,1477.88244628906,126.598686218262,"HG",5.29058629525367,4.84102213223334,-950576.577517505,1972959.28088681,0,0.0865052019892235,0.00986053875781624,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1052988.60665285,2085821.5170774,2090.04125976562,944,3355.80224609375,21.8572330474854,81.5025100708008,774.670959472656,75.3840255737305,2090.04150390625,208.577667236328,"HG",6.65243837077628,5.34031147660678,-1052988.60665729,2085821.51708575,0,0.0737491230880003,0.00791246237427087,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1267217.85125912,1874727.33458732,66189.5078125,565,4056.50903320312,24.393871307373,101.465705871582,114.530426025391,23.9040832519531,7519.599609375,247.243576049805,"HG",4.74084051717387,5.51037398856693,-1267217.85125302,1874727.33460219,0,1.67302759822347,0.000438714129055679,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-944306.453291619,1871592.27247113,3425.16333007812,1284,3074.6748046875,21.9900894165039,77.4811325073242,162.587692260742,66.6240692138672,1045.02075195312,73.0162048339844,"HG",5.09121750089545,4.29068140054077,-944306.453281374,1871592.27246347,0,0.0632112508963435,0.084922857195771,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1149130.51154932,1986544.55006474,9783.841796875,795,3877.61474609375,22.8132438659668,77.3988723754883,230.350860595703,62.348014831543,11878.341796875,60.7557487487793,"HG",5.43960362741012,4.10686170735309,-1149130.51154961,1986544.55007953,0,-0.00312469855419067,0.636945644476619,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1000737.57138303,2067011.14438026,2915.39331054688,786,3512.62231445312,23.7579097747803,79.7791137695312,223.505432128906,85.6807174682617,7829.296875,101.381774902344,"HG",5.40943571858559,4.61889334031198,-1000737.57138684,2067011.14438811,0,0.0674065928923297,0.000778579968355948,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1037313.2960719,2101496.82765835,3220.82739257812,651,3422.12768554688,22.9662132263184,62.6564521789551,4208.59521484375,81.5869979858398,8733.9716796875,111.989074707031,"HG",8.34488419280909,4.7184013192784,-1037313.29607583,2101496.82763389,0,0.064268906069097,0.00445303546613173,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1147040.47013853,1987589.57077013,9417.611328125,1113,3786.09692382812,21.5341701507568,62.1331977844238,226.302474975586,56.6533813476562,10450.20703125,54.9681854248047,"HG",5.42187248928135,4.00675457104583,-1147040.47015741,1987589.5707792,0,-0.00358202851770571,0.623312785752245,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1194066.40188137,1671993.3177404,67093.734375,452,3779.3779296875,25.0698413848877,81.360954284668,86.1606674194336,18.8191661834717,15943.662109375,641.540649414062,"HG",4.45621377909754,6.46387254824309,-1194066.40188067,1671993.31773855,0,1.19475687665475,0.0294448952520002,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1260947.72702674,1746189.78782355,57755.37109375,1044,4011.65161132812,22.6096363067627,43.9346466064453,125.824226379395,48.8721351623535,7829.296875,734.872131347656,"HG",4.83488590425803,6.59969651312256,-1260947.72702453,1746189.78783873,0,1.31705004494078,6.42605271154668e-06,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1048808.52383126,1992814.67429711,2786.72192382812,885,3732.9208984375,23.0394687652588,84.6948318481445,1282.17150878906,79.9076538085938,3900.00341796875,508.925903320312,"HG",7.15631041073933,6.23230243290917,-1048808.52384219,1992814.67429566,0,0.0461833338508966,0.0245648368097668,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1075979.06217157,1982364.46724315,3657.572265625,796,3829.3505859375,23.3855018615723,66.3786773681641,222.645523071289,68.2333221435547,0,270.9365234375,"HG",5.40558092409324,5.60188456258544,-1075979.06217725,1982364.46725434,0,0.0187527375084818,0.343128693910293,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-947441.515407808,1965644.13595681,1793.84143066406,819,3312.76513671875,23.5155906677246,74.3358917236328,1809.39428710938,94.7920150756836,2955.76489257812,188.618789672852,"HG",7.50074742024686,5.23972799234641,-947441.515411932,1965644.13595864,0,0.0769052555433967,0.013120057405309,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1050898.56524206,2010580.02628885,1045.02062988281,861,3683.15600585938,22.9542999267578,32.1878204345703,342.158905029297,83.9458160400391,8221.4208984375,155.992416381836,"HG",5.83527526374197,5.04980739313094,-1050898.56524194,2010580.02629437,0,0.0608495792021566,0.0142127350136484,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-959981.763872565,2005354.92276187,348.340240478516,857,3360.69702148438,22.9296779632568,107.572593688965,286.4541015625,92.4892807006836,2456.53125,1027.68005371094,"HG",5.65757831935044,6.93505916577375,-959981.7638683,2005354.92276182,0,0.085107919172188,0.00718127618391895,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1131365.15955758,2021030.23334282,1393.36096191406,791,3775.23364257812,23.175464630127,45.6763648986816,733.89111328125,73.3780059814453,6494.7744140625,223.073684692383,"HG",6.59836067058174,5.40750214151144,-1131365.15953945,2021030.23333865,0,0.0220023680259666,0.370671796613575,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1073889.02076078,1889357.62446287,4357.18017578125,713,3859.9267578125,23.1282234191895,90.5786056518555,396.240692138672,57.2165374755859,10450.20703125,184.503967285156,"HG",5.98202183504474,5.21767096614997,-1073889.02075272,1889357.62446577,0,0.0220437548458609,0.20506518385342,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1061348.77229602,2204953.87749259,3246.05859375,1006,2818.78857421875,22.6840496063232,42.4051208496094,89.6881713867188,61.4375152587891,6831.220703125,90.5949935913086,"HG",4.49633889177087,4.50639895314806,-1061348.77230537,2204953.8774907,0,0.0564667846871262,0.0114550026778285,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-982972.219391287,2001174.83994029,2610.51635742188,796,3517.81909179688,22.8848609924316,138.330673217773,111.265892028809,85.4748611450195,17282.9921875,488.354675292969,"HG",4.71192276054146,6.19104193549969,-982972.219384462,2001174.83993921,0,0.068976542859415,0.00692212114288163,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1034178.23395571,2034615.50251297,1247.45471191406,1002,3621.17578125,23.0932655334473,57.2906341552734,2009.69165039062,85.0475006103516,7519.599609375,252.015777587891,"HG",7.60573658151909,5.52949169502729,-1034178.23396884,2034615.50252653,0,0.07538077188998,0.00299474574249352,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-964161.846694151,1839196.63060384,1219.19079589844,920,3116.9619140625,22.7156162261963,79.6094589233398,839.244812011719,90.1464538574219,5474.1865234375,73.0162048339844,"HG",6.73250245414514,4.29068140054077,-964161.846687834,1839196.63060719,0,0.0758943118894917,0.156655766964323,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-928631.142710672,2047155.75097773,2186.73999023438,1288,3153.55297851562,21.6019058227539,124.125968933105,103.914512634277,63.0768394470215,3135.06201171875,509.740081787109,"HG",4.64356856721796,6.23390095225127,-928631.142732189,2047155.75096742,0,0.0591336444828061,0.219007519612936,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1088519.31063633,1862187.08612256,7001.296875,903,3970.10278320312,23.3511734008789,79.7782821655273,1112.53637695312,53.1648063659668,4459.2841796875,265.995941162109,"HG",7.01439771189064,5.58348104987622,-1088519.31063417,1862187.08613098,0,0.00644428658476098,0.733176625205312,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1218101.87810549,1867412.18964954,42584.8515625,1000,4025.99340820312,21.9078311920166,114.70516204834,109.669731140137,41.0349807739258,5474.1865234375,407.895446777344,"HG",4.69747340523393,6.01101088366583,-1218101.87811622,1867412.18966058,0,0.539273962141377,0.000139804038540592,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1038358.3167773,1930113.43197333,522.510375976562,983,3696.640625,21.7412796020508,108.888473510742,366.159057617188,55.8530769348145,13937.04296875,114.530426025391,"HG",5.90306782265076,4.74084051717387,-1038358.31677648,1930113.43196763,0,0.0576589326258223,0.0233443346640856,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1229597.10586485,1780675.47110164,52330.08203125,958,4027.96997070312,22.2916240692139,62.1277351379395,91.2829971313477,41.2829704284668,1045.02075195312,606.322082519531,"HG",4.51396453949493,6.40741133418506,-1229597.10587815,1780675.47108917,0,0.801124366796001,0.000211545812938853,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1005962.67491001,2083731.47566661,3539.43359375,961,3319.35400390625,22.1584968566895,59.3545417785645,106.614562988281,88.719482421875,3900.00341796875,296.509613037109,"HG",4.66922011579949,5.69207963962252,-1005962.67490495,2083731.47566934,0,0.0634261619913435,0.00177497027057085,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-1111509.76615505,1946833.76325967,5852.21923828125,552,3991.84741210938,24.6162090301514,83.1296691894531,272.905334472656,23.8857116699219,10239.767578125,70.471321105957,"HG",5.60912497487633,4.25520583423227,-1111509.7661515,1946833.76326012,0,-0.0145495469395223,0.422774965033009,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1105239.64192267,1885177.54164128,7160.541015625,1221,3971.70458984375,22.69162940979,111.24047088623,72.7608032226562,51.0555610656738,12547.4697265625,471.309051513672,"HG",4.28717739293281,6.15551403916362,-1105239.64192369,1885177.54163411,0,-0.00827227017620899,0.574387476054823,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1070753.95864459,1905032.93504381,4776.900390625,979,3864.95581054688,22.4460849761963,46.3211479187012,78.2302627563477,62.5347480773926,4459.2841796875,73.0162048339844,"HG",4.35965656445842,4.29068140054077,-1070753.95863486,1905032.93505412,0,0.0235563002107115,0.126559174859916,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1087474.28993093,2039840.60603995,2990.03442382812,629,3656.91381835938,22.838737487793,90.8950424194336,3836.55786132812,72.9472274780273,6296.5302734375,110.794486999512,"HG",8.25233085330462,4.7076770167532,-1087474.28992843,2039840.60604887,0,0.0602007312122084,0.0214962584885196,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp245",-949531.556818601,1933248.49408952,1755.6728515625,1150,3203.93115234375,22.0366687774658,107.914932250977,652.389221191406,82.3196182250977,7389.412109375,156.91227722168,"HG",6.48064134883141,5.05568690538186,-949531.556812203,1933248.49408402,0,0.0623739492892933,0.103411087860946,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1114644.82827124,1958328.99101903,5750.72265625,851,3938.83129882812,22.8629589080811,48.4479827880859,316.542388916016,58.5068969726562,2090.04150390625,88.4381103515625,"HG",5.75745716284076,4.48230298931551,-1114644.82828777,1958328.99101724,0,-0.0144136227236071,0.392530162532914,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1128230.09744139,2021030.23334282,1567.53112792969,726,3782.42309570312,23.2668876647949,52.8176345825195,254.451354980469,73.8013687133789,7741.26806640625,383.813079833984,"HG",5.53910967815515,5.95015566281047,-1128230.09743875,2021030.23334955,0,0.0243897214890018,0.309675254442691,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp245",-1018502.92337477,2033570.48180758,2864.87890625,1075,3550.51586914062,22.4791641235352,60.0522155761719,237.043167114258,83.2226791381836,2955.76489257812,936.396118164062,"HG",5.46824226427231,6.84203859011912,-1018502.92338549,2033570.48180927,0,0.0675651275901378,0.00244445267045175,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp585",-1051943.58594745,2077461.35143423,1711.818359375,1194,3480.9990234375,22.1745357513428,95.9260559082031,56.4105110168457,77.4225006103516,4433.6474609375,123.412666320801,"HG",4.03265550668702,4.81553375061863,-1051943.58595136,2077461.35145231,0,0.077320598890143,0.00451145406071596,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp585",-969386.950221133,1984454.50865394,1056.25378417969,985,3416.8740234375,23.0101089477539,81.1160354614258,7939.69677734375,97.4777374267578,6886.861328125,5136.7939453125,"HG",8.97963036426054,8.54418441779056,-969386.950224828,1984454.50863677,0,0.0803921040077039,0.00373877082693499,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp585",-1005962.67491001,1866367.16894414,840.967712402344,926,3486.19189453125,22.8471279144287,4.33951282501221,4763.5283203125,95.8886947631836,14754.8447265625,145.713790893555,"HG",8.46874391640312,4.98164436138869,-1005962.67489966,1866367.16894316,0,0.0821664206780927,0.00240719692426266,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp585",-938036.32905924,2297960.72027288,32558.904296875,683,2152.20190429688,24.1660404205322,60.6705932617188,55.0043144226074,8.69380760192871,1045.02075195312,541.65966796875,"HG",4.0074116262033,6.29463788533918,-938036.329041098,2297960.72026557,0,-0.120483404057857,0.0277685467839202,TRUE,"Overdispersing"
"HGlong","Specialist","High","Generalist","long","ssp585",-1052988.60665285,1928023.39056253,1219.19079589844,1080,3784.10961914062,22.110279083252,43.6182250976562,87.6845550537109,62.6696891784668,12111.0615234375,822.084411621094,"HG",4.47374577273661,6.71184308032048,-1052988.60664457,1928023.39056577,0,0.0396439082373116,0.0918673878298961,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp585",-1186751.2569436,1946833.76325967,30566.5078125,473,4012.01025390625,24.8499526977539,70.4762725830078,253.399917602539,14.9891786575317,18451.806640625,189.256042480469,"HG",5.53496894271942,5.24310082037044,-1186751.25695654,1946833.76325341,0,0.180995329639791,0.122745137707181,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp585",-965206.867399548,2141207.61446341,174.170120239258,550,3311.62719726562,25.3979721069336,108.578750610352,618.669494628906,25.3055648803711,10118.2998046875,135.710739135742,"HG",6.42757119572724,4.9105257025138,-965206.867401844,2141207.61446642,0,0.0525500717615517,0.107192329400391,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp585",-1258857.68561595,1747234.80852895,55700.11328125,1004,4006.30517578125,22.6854953765869,55.0842399597168,91.7087783813477,50.0611686706543,10187.4697265625,1178.9306640625,"HG",4.51861810403014,7.07236308970075,-1258857.68562037,1747234.80852649,0,1.26117584508066,6.03881844142826e-06,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp585",-1409340.66719304,1612427.13753281,118735.0390625,723,3264.56396484375,23.8703441619873,55.6194801330566,55.9441223144531,73.6770706176758,1045.02075195312,129.070526123047,"HG",4.02435337677221,4.8603589691001,-1409340.66718302,1612427.13753412,0,0.417204284870022,0.486069102321747,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp585",-1206606.65034613,1853826.92047939,36302.28125,808,4088.271484375,23.3963088989258,83.5245590209961,72.2913970947266,37.2109375,9207.73046875,2668.60620117188,"HG",4.28070513307703,7.88931159306035,-1206606.65034829,1853826.92047176,0,0.35773196421708,0.000362257460944344,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp585",-1010142.75773159,2077461.35143423,3226.79418945312,859,3430.34423828125,23.1850891113281,43.3788528442383,4366.93505859375,97.954475402832,3900.00341796875,162.37629699707,"HG",8.38181668243241,5.08991646262365,-1010142.75774697,2077461.35143006,0,0.0650105007236084,0.000945322661596394,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp585",-1070753.95864459,1970869.23948379,2300.18725585938,860,3830.4716796875,22.5860767364502,77.9161682128906,141.759262084961,64.6105880737305,1045.02075195312,94.6399536132812,"HG",4.95413028146061,4.55007972953139,-1070753.9586704,1970869.23947426,0,0.0215741053905842,0.34578703193475,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp585",-1129275.11814679,1971914.26018919,7929.83740234375,744,3920.84106445312,23.2586498260498,65.8361892700195,188.731643676758,56.2423515319824,15636.5498046875,61.0483703613281,"HG",5.24032613135618,4.1116665066923,-1129275.11814674,1971914.26019936,0,-0.0045267698413491,0.681961139610927,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp585",-1064483.83441221,2139117.57305262,522.510375976562,741,3237.69360351562,22.8687591552734,93.194580078125,1679.05297851562,87.0487823486328,8283.033203125,91.6381225585938,"HG",7.42598521019237,4.51784737023656,-1064483.83438623,2139117.57304791,0,0.0560506918557735,0.106737670331027,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp585",-1011187.77843699,1882042.47952509,2989.15600585938,806,3541.56689453125,23.3080291748047,12.690824508667,686.035522460938,92.1143341064453,3452.25170898438,1203.1552734375,"HG",6.53092940839827,7.09270277949725,-1011187.7784418,1882042.47952016,0,0.0656058808622441,0.00119431613403854,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp585",-1013277.81984778,2242574.62288687,12271.0390625,1203,2456.09692382812,21.2861728668213,32.9558792114258,115.891845703125,16.4655647277832,1045.02075195312,181.78141784668,"HG",4.75265739155587,5.2028049644549,-1013277.81985822,2242574.62289649,0,0.000275065864285894,0.000599263623913205,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp585",-1204516.60893533,1829791.44425527,39144.546875,1043,3994.54467773438,21.1994724273682,84.3075332641602,69.9166717529297,27.8093605041504,5225.103515625,1755.49951171875,"HG",4.24730412942671,7.47050871746476,-1204516.60891531,1829791.44426505,0,0.377941637934745,0.00190617895366485,TRUE,"clustering"
"HGlong","Specialist","High","Generalist","long","ssp585",-1060303.75159062,2147477.73869579,3156.1748046875,555,3263.9287109375,23.5128974914551,84.9572830200195,497.429046630859,76.1202621459961,4433.6474609375,236.736206054688,"HG",6.20945292659,5.46694646660823,-1060303.75157574,2147477.73871412,0,0.04495021582226,0.0663111630901497,FALSE,"Insignficant"
"HGlong","Specialist","High","Generalist","long","ssp585",-1007007.69561541,1949968.82537586,1288.57080078125,956,3609.5771484375,22.6447086334229,80.9958038330078,634.180847167969,86.1628799438477,4180.0830078125,124.785636901855,"HG",6.45233416166078,4.82659736038464,-1007007.69560522,1949968.82538398,0,0.0718327822254021,0.00380566285979841,TRUE,"clustering"
