"Species","SpecGen","AltitudeNiche","WaterNiche","Range","FutureScenario","x","y","Vulnerability","Elevation","Precipitation","Temperature","Rugosity","Corridor_Strength","Habitat_Suitability","Start_Distance","Permuted_CorridorStr","Niche","logCrStr","logPermutedCrStr","jittered_x","jittered_y"
"HGshort","Specialist","High","Generalist","short","ssp585",-1084339.22781474,2052380.85450471,5411.3525390625,910,3554.28466796875,21.5429306030273,64.2747573852539,67.3290023803711,60.065731048584,2090.04150390625,44.0595817565918,"HG",4.20959108558081,3.78554284874158,-1084339.22781793,2052380.85450839
"HGshort","Specialist","High","Generalist","short","ssp585",-1037313.2960719,2121352.22106088,420.48388671875,938,3179.04150390625,21.0582580566406,92.7821502685547,131.197784423828,44.5723075866699,13717.2734375,29.8133811950684,"HG",4.8767059893539,3.39495732611759,-1037313.29608244,2121352.22106655
"HGshort","Specialist","High","Generalist","short","ssp585",-961026.784577962,1926978.36985714,0,1120,3243.716796875,21.4806251525879,84.1167755126953,249.409469604492,55.7674560546875,6494.7744140625,47.7761573791504,"HG",5.51909600206999,3.86652671545614,-961026.784574371,1926978.36986342
"HGshort","Specialist","High","Generalist","short","ssp585",-1107329.68333346,2005354.92276187,19487.810546875,740,3791.328125,23.200855255127,48.1806030273438,64.0648956298828,72.7715606689453,4180.0830078125,51.5714645385742,"HG",4.15989656383171,3.9429685067012,-1107329.68330365,2005354.92277033
"HGshort","Specialist","High","Generalist","short","ssp585",-1005962.67491001,1984454.50865394,3032.75024414062,560,3677.37939453125,24.7425117492676,78.336311340332,48.3996696472168,37.1978645324707,1045.02075195312,99.7307891845703,"HG",3.87949298822857,4.60247444759384,-1005962.67491017,1984454.50865427
"HGshort","Specialist","High","Generalist","short","ssp585",-972522.012337323,1867412.18964954,2689.23999023438,712,3264.328125,23.6963005065918,60.4085388183594,546.84326171875,89.5052337646484,15395.0146484375,43.6891555786133,"HG",6.30416221971346,3.77709991520992,-972522.012346813,1867412.18964655
"HGshort","Specialist","High","Generalist","short","ssp585",-1009097.7370262,1945788.74255427,2221.06030273438,873,3605.00048828125,22.5823841094971,85.5597534179688,41.5445938110352,85.5951843261719,2456.53125,176.081497192383,"HG",3.72676739998491,5.170946940092,-1009097.7370081,1945788.74255268
"HGshort","Specialist","High","Generalist","short","ssp585",-986107.281507477,2003264.88135108,3976.35229492188,787,3531.31982421875,23.2549648284912,95.8686752319336,440.174957275391,87.0534896850586,13772.4619140625,45.0909156799316,"HG",6.08717227804972,3.80868080005406,-986107.28150167,2003264.88134698
"HGshort","Specialist","High","Generalist","short","ssp585",-1156445.6564871,2055515.9166209,30994.083984375,751,3627.48217773438,23.4975051879883,45.0323295593262,133.257400512695,83.8873748779297,1477.88244628906,66.5903625488281,"HG",4.89228260006056,4.1985598606013,-1156445.65648295,2055515.91662499
"HGshort","Specialist","High","Generalist","short","ssp585",-941171.391175429,2018940.19193203,899.114562988281,978,3313.9501953125,23.8150482177734,86.2222366333008,80.5260238647461,84.7957763671875,1477.88244628906,56.3701210021973,"HG",4.38858041000443,4.031939248662,-941171.391181663,2018940.1919341
"HGshort","Specialist","High","Generalist","short","ssp585",-970431.97092653,2122397.24176627,3390.35327148438,899,3215.41284179688,23.2273864746094,84.4363174438477,129.68244934082,93.5758590698242,2090.04150390625,1740.25378417969,"HG",4.86508876482478,7.4617862345499,-970431.970909222,2122397.2417627
"HGshort","Specialist","High","Generalist","short","ssp585",-1082249.18640395,2128667.36599865,2808.40893554688,1021,3262.93920898438,22.073184967041,97.4808807373047,34.3128242492676,83.4391937255859,2955.76489257812,853.4912109375,"HG",3.53551916911268,6.74933524451012,-1082249.18639615,2128667.36598079
"HGshort","Specialist","High","Generalist","short","ssp585",-1001782.59208842,2133892.46952564,768.824157714844,930,3152.03881835938,22.4273281097412,27.3705940246582,190.868240356445,85.0919036865234,5474.1865234375,331.00830078125,"HG",5.25158334893106,5.80214345295159,-1001782.59209259,2133892.46952436
"HGshort","Specialist","High","Generalist","short","ssp585",-1070753.95864459,2038795.58533456,3922.8203125,1220,3527.55932617188,20.9927406311035,59.8789749145508,68.838264465332,38.6361351013184,5474.1865234375,52.6404190063477,"HG",4.23175975988858,3.96348424683241,-1070753.95864675,2038795.58534249
"HGshort","Specialist","High","Generalist","short","ssp585",-979837.157275098,1965644.13595681,6205.74853515625,823,3436.99169921875,23.0696296691895,98.575325012207,1351.63220214844,90.3518524169922,7681.634765625,139.215545654297,"HG",7.20906817976233,4.93602342021572,-979837.157264266,1965644.13596442
"HGshort","Specialist","High","Generalist","short","ssp585",-1041493.37889349,1996994.7571187,4562.92724609375,902,3696.9052734375,23.0264015197754,64.8044738769531,82.089729309082,81.4821624755859,3452.25170898438,42.8617095947266,"HG",4.40781290886518,3.75797887713436,-1041493.3789034,1996994.75710032
"HGshort","Specialist","High","Generalist","short","ssp585",-1044628.44100968,2105676.91047993,4408.27490234375,775,3372.16918945312,23.04931640625,72.9783096313477,284.41796875,93.7432098388672,10345.1767578125,62.7868576049805,"HG",5.65044487719202,4.13974577776729,-1044628.44101288,2105676.91047384
"HGshort","Specialist","High","Generalist","short","ssp585",-1016412.88196397,1983409.48794855,3330.3447265625,787,3682.69580078125,23.2679691314697,90.1335220336914,98.0796203613281,80.5783615112305,5474.1865234375,49.0564384460449,"HG",4.58577960147617,3.89297144031346,-1016412.88196334,1983409.48795099
"HGshort","Specialist","High","Generalist","short","ssp585",-1060303.75159062,2155837.90433896,2794.341796875,607,3208.02368164062,23.5650215148926,76.611213684082,109.930099487305,79.7134017944336,4180.0830078125,51.9191474914551,"HG",4.69984470459632,3.94968765260493,-1060303.7515905,2155837.90435027
"HGshort","Specialist","High","Generalist","short","ssp585",-1009097.7370262,1939518.6183219,4126.5087890625,759,3645.5810546875,23.5310916900635,61.8285636901855,50.6599197387695,80.5954437255859,5908.6494140625,118.94181060791,"HG",3.92513506026058,4.7786343870305,-1009097.73702558,1939518.61831785
"HGshort","Specialist","High","Generalist","short","ssp585",-994467.447150648,1848601.8169524,7876.36328125,581,3323.07666015625,25.0218257904053,69.1549911499023,67.007194519043,32.4014587402344,1045.02075195312,1211.00378417969,"HG",4.20479999450729,7.09920486838693,-994467.447146007,1848601.8169611
"HGshort","Specialist","High","Generalist","short","ssp585",-973567.033042719,1992814.67429711,870.8505859375,987,3436.53149414062,22.8561134338379,96.9332580566406,740.432922363281,89.5272064208984,4459.2841796875,184.112442016602,"HG",6.6072350453554,5.215546668881,-973567.033041381,1992814.67429476
"HGshort","Specialist","High","Generalist","short","ssp585",-991332.385034459,1926978.36985714,2713.34252929688,632,3540.24926757812,24.0845584869385,63.2048187255859,83.2668533325195,68.3549652099609,5225.103515625,80.820915222168,"HG",4.42205055080452,4.39223578379022,-991332.385037906,1926978.36983967
"HGshort","Specialist","High","Generalist","short","ssp585",-978792.136569701,1961464.05313522,2940.888671875,644,3425.7685546875,23.2982749938965,99.7857513427734,1210.64672851562,73.4613342285156,3915.36303710938,93.3046417236328,"HG",7.09890998218037,4.53586985713703,-978792.136573924,1961464.05312219
"HGshort","Specialist","High","Generalist","short","ssp585",-1102104.57980648,2054470.89591551,10408.2041015625,453,3702.99267578125,25.1135292053223,73.1293716430664,89.9484786987305,14.7828283309937,6296.5302734375,1643.685546875,"HG",4.49923704751011,7.40469628413069,-1102104.57981358,2054470.89592022
"HGshort","Specialist","High","Generalist","short","ssp585",-976702.095158909,2060741.02014788,809.940124511719,898,3425.46459960938,23.087064743042,84.2641677856445,3950.81079101562,95.0734939575195,2456.53125,240.179870605469,"HG",8.28167610037975,5.48138810349257,-976702.095160127,2060741.02014789
"HGshort","Specialist","High","Generalist","short","ssp585",-950576.577523997,2087911.55848819,9787.29296875,856,3312.69360351562,23.665599822998,63.8899154663086,39.0529174804688,89.2108612060547,5474.1865234375,41.7213821411133,"HG",3.66491758490259,3.73101375856544,-950576.57752334,2087911.55849066
"HGshort","Specialist","High","Generalist","short","ssp585",-972522.012337323,1978184.38442156,0,1133,3357.60498046875,21.7260265350342,71.3453674316406,834.511901855469,65.0222320556641,1045.02075195312,49.8753280639648,"HG",6.72684700525958,3.909526452912,-972522.012343214,1978184.38441374
"HGshort","Specialist","High","Generalist","short","ssp585",-1045673.46171507,2040885.62674535,3350.34838867188,786,3617.81298828125,23.0740413665771,42.4530410766602,433.298492431641,88.4377746582031,10610.8525390625,38.9969253540039,"HG",6.07142684946827,3.66348280594502,-1045673.46171278,2040885.62675457
"HGshort","Specialist","High","Generalist","short","ssp585",-1151220.55296012,2033570.48180758,30460.09375,872,3687.23876953125,23.0025806427002,62.9399948120117,53.8198471069336,83.7698593139648,3452.25170898438,388.926361083984,"HG",3.98564230447223,5.96339002257234,-1151220.55294259,2033570.4817979
"HGshort","Specialist","High","Generalist","short","ssp585",-968341.929515737,1946833.76325967,1528.06188964844,607,3429.33642578125,23.6531276702881,50.708854675293,1358.84594726562,81.2774810791016,5474.1865234375,54.5568542480469,"HG",7.21439105030526,3.99924335512898,-968341.929525468,1946833.76326222
"HGshort","Specialist","High","Generalist","short","ssp585",-1054033.62735825,1999084.79852949,8864.9365234375,869,3711.55126953125,22.9542369842529,70.077995300293,489.520965576172,80.8662567138672,4863.62890625,165.698501586914,"HG",6.1934272916482,5.11016988146413,-1054033.62735839,1999084.79853488
"HGshort","Specialist","High","Generalist","short","ssp585",-1153310.59437091,2056560.9373263,29295.6328125,944,3589.12744140625,22.6930027008057,55.6202926635742,460.765594482422,87.4548797607422,4180.0830078125,27.921350479126,"HG",6.13288944184244,3.3293916463206,-1153310.59437873,2056560.93732886
"HGshort","Specialist","High","Generalist","short","ssp585",-1009097.7370262,1999084.79852949,809.940124511719,782,3619.74682617188,22.9239482879639,85.0352249145508,93.629997253418,84.6843795776367,3900.00341796875,47.421802520752,"HG",4.53935081561637,3.85908209174005,-1009097.73701201,1999084.79851663
"HGshort","Specialist","High","Generalist","short","ssp585",-1024773.04760715,2082686.45496121,635.769958496094,1009,3397.94140625,22.4220180511475,62.3974266052246,2437.81127929688,89.9311676025391,4459.2841796875,49.6764106750488,"HG",7.79885589904542,3.90553018612321,-1024773.0476113,2082686.45495242
"HGshort","Specialist","High","Generalist","short","ssp585",-1046718.48242047,1920708.24562476,13485.4873046875,784,3798.52880859375,23.3801040649414,59.8130836486816,67.5713424682617,70.2043151855469,2456.53125,32.5929222106934,"HG",4.21318396518175,3.48409515469942,-1046718.48242764,1920708.24562174
"HGshort","Specialist","High","Generalist","short","ssp585",-998647.529972234,2065966.12367487,4462.001953125,888,3444.27709960938,23.2136306762695,80.5765762329102,94.7361373901367,91.9949645996094,8360.166015625,35.5513496398926,"HG",4.55109552603048,3.57097812008256,-998647.529964549,2065966.12367926
"HGshort","Specialist","High","Generalist","short","ssp585",-901460.604370364,1921753.26633016,9752.623046875,312,3167.35375976562,26.0586223602295,41.8390655517578,59.4034156799316,3.07375764846802,4180.0830078125,44.3582038879395,"HG",4.08435172774452,3.79229767221113,-901460.604371153,1921753.26631405
"HGshort","Specialist","High","Generalist","short","ssp585",-1067618.8965284,2170468.19421451,1924.55810546875,787,3110.13598632812,23.0528182983398,72.0013198852539,391.348999023438,87.3884353637695,1045.02075195312,130.724548339844,"HG",5.96959974249477,4.87309242502783,-1067618.89653151,2170468.19420554
"HGshort","Specialist","High","Generalist","short","ssp585",-951621.598229394,1956238.94960824,0,938,3306.63671875,23.0189971923828,100.028579711914,673.990966796875,96.8000030517578,6270.1240234375,297.277282714844,"HG",6.51321670844397,5.69466531509273,-951621.59823339,1956238.94959441
"HGshort","Specialist","High","Generalist","short","ssp585",-1060303.75159062,2146432.71799039,2418.37817382812,578,3281.52172851562,23.5246257781982,69.7859954833984,311.983856201172,80.1979522705078,5355.61279296875,886.670471191406,"HG",5.74295144352581,6.78747340391581,-1060303.75158442,2146432.71799439
"HGshort","Specialist","High","Generalist","short","ssp585",-941171.391175429,1892492.68657906,4515.78662109375,489,3146.4619140625,24.1541442871094,52.9218521118164,56.9113540649414,49.3350715637207,4459.2841796875,57.9183158874512,"HG",4.04149486542531,4.05903367112592,-941171.391182106,1892492.68657253
"HGshort","Specialist","High","Generalist","short","ssp585",-988197.32291827,1893537.70728445,0,1179,3382.58569335938,21.6572723388672,51.1770210266113,37.8359031677246,64.3974685668945,4863.62890625,88.1581649780273,"HG",3.63325847108463,4.47913253051043,-988197.322915884,1893537.70727695
"HGshort","Specialist","High","Generalist","short","ssp585",-1052988.60665285,2172558.2356253,594.653991699219,882,2976.72436523438,22.6875228881836,54.1775360107422,104.294395446777,74.5972518920898,5355.61279296875,117.17244720459,"HG",4.64721762563272,4.76364675739342,-1052988.6066693,2172558.23561509
"HGshort","Specialist","High","Generalist","short","ssp585",-1267217.85125912,1708569.04242928,135228.296875,816,3915.56811523438,23.7104396820068,22.2445945739746,28.3407955169678,56.5688133239746,9578.2529296875,48.1624450683594,"HG",3.3443023043332,3.87457956940368,-1267217.85124472,1708569.04242129
"HGshort","Specialist","High","Generalist","short","ssp585",-1046718.48242047,1916528.16280317,12757.921875,724,3790.40185546875,23.4329204559326,37.6748046875,280.532165527344,71.2102813720703,2456.53125,34.3128242492676,"HG",5.63668839050015,3.53551916911268,-1046718.48240134,1916528.16281438
"HGshort","Specialist","High","Generalist","short","ssp585",-968341.929515737,1943698.70114348,246.313735961914,922,3325.59350585938,21.5339317321777,166.014724731445,741.117858886719,70.3500823974609,6817.45703125,324.279266357422,"HG",6.6081596664766,5.78160507774314,-968341.929505174,1943698.70114388
"HGshort","Specialist","High","Generalist","short","ssp585",-1003872.63349922,1925933.34915174,1919.31384277344,954,3554.27124023438,22.9248752593994,85.563232421875,44.6464385986328,91.9465560913086,4433.6474609375,45.689136505127,"HG",3.7987745415127,3.82186055640616,-1003872.63350472,1925933.34916045
"HGshort","Specialist","High","Generalist","short","ssp585",-946396.494702411,1944743.72184888,1982.19189453125,760,3282.10424804688,23.2111225128174,102.446769714355,596.109680175781,94.75830078125,6494.7744140625,82.4808197021484,"HG",6.390424677275,4.4125657778522,-946396.494698687,1944743.72185141
"HGshort","Specialist","High","Generalist","short","ssp585",-951621.598229394,2189278.56691165,13427.2314453125,773,2811.05786132812,22.91233253479,99.1587371826172,51.8125915527344,64.7031707763672,10450.20703125,184.184188842773,"HG",3.94763319989486,5.21593628323567,-951621.598219035,2189278.56690551
"HGshort","Specialist","High","Generalist","short","ssp585",-1046718.48242047,1994904.71570791,6121.74755859375,711,3732.74682617188,23.4500255584717,32.7741546630859,43.4169769287109,76.7508087158203,4459.2841796875,64.7746276855469,"HG",3.77085053809056,4.17091397862072,-1046718.48242136,1994904.71571509
"HGshort","Specialist","High","Generalist","short","ssp585",-1018502.92337477,2077461.35143423,696.680480957031,1006,3417.98266601562,22.511682510376,54.2766036987305,188.085479736328,91.3249816894531,7069.4755859375,60.9205207824707,"HG",5.23689653894312,4.10957007661929,-1018502.92336518,2077461.35144203
"HGshort","Specialist","High","Generalist","short","ssp585",-971476.991631926,1958328.99101903,174.170120239258,1239,3359.32177734375,21.6626949310303,87.0702972412109,73.9028244018555,68.2509689331055,2456.53125,110.495414733887,"HG",4.30275104646408,4.70497402447591,-971476.99162522,1958328.99103718
"HGshort","Specialist","High","Generalist","short","ssp585",-948486.536113204,1974004.30159998,1097.16088867188,916,3284.46044921875,22.8634471893311,74.9319229125977,90.3218231201172,96.2264862060547,3135.06201171875,248.680679321289,"HG",4.50337910475856,5.51616966110598,-948486.536104665,1974004.30160366
"HGshort","Specialist","High","Generalist","short","ssp585",-1158535.69789789,2047155.75097773,32440.318359375,653,3636.95654296875,24.054443359375,57.3440361022949,64.2347564697266,64.1291427612305,2456.53125,62.7073860168457,"HG",4.16254444223682,4.13847924001281,-1158535.69790629,2047155.75097328
"HGshort","Specialist","High","Generalist","short","ssp585",-976702.095158909,2138072.55234722,1710.19934082031,566,3208.40454101562,23.6081848144531,73.0932006835938,178.686508178711,65.8822631835938,1045.02075195312,91.0986328125,"HG",5.18563291947579,4.51194279660665,-976702.09518404,2138072.55232339
"HGshort","Specialist","High","Generalist","short","ssp585",-998647.529972234,2049245.79238852,2029.130859375,569,3556.6640625,24.3480377197266,109.20970916748,212.136123657227,53.3427543640137,10228.0361328125,68.8989791870117,"HG",5.35722816134145,4.23264136204646,-998647.529979466,2049245.79240301
"HGshort","Specialist","High","Generalist","short","ssp585",-1016412.88196397,2003264.88135108,1793.66064453125,841,3674.33349609375,23.3236961364746,84.9832763671875,655.960388183594,75.442024230957,0,32.5929222106934,"HG",6.48610040325444,3.48409515469942,-1016412.88197307,2003264.88134778
"HGshort","Specialist","High","Generalist","short","ssp585",-968341.929515737,1945788.74255427,971.258117675781,713,3430.328125,23.3838653564453,66.8362884521484,1750.037109375,88.7089080810547,5841.8408203125,51.1570587158203,"HG",7.46739227204987,3.93490048318576,-968341.92952229,1945788.74255894
"HGshort","Specialist","High","Generalist","short","ssp585",-1018502.92337477,2046110.73027233,2358.11645507812,621,3584.28051757812,23.7681751251221,96.4918975830078,98.3575286865234,71.1999130249023,7519.599609375,1519.21752929688,"HG",4.5886090918445,7.32595069793656,-1018502.92337434,2046110.7302814
"HGshort","Specialist","High","Generalist","short","ssp585",-1108374.70403886,2003264.88135108,20229.787109375,949,3761.005859375,22.2204608917236,71.4744644165039,36.389820098877,61.3024139404297,2456.53125,81.530647277832,"HG",3.59428906791515,4.40097898978021,-1108374.70402987,2003264.88136594
"HGshort","Specialist","High","Generalist","short","ssp585",-1120914.95250362,1936383.55620571,49352.88671875,806,4019.99096679688,23.1915588378906,93.6089096069336,28.7297267913818,47.4050788879395,2090.04150390625,561.339294433594,"HG",3.3579323634222,6.33032552561506,-1120914.95250518,1936383.55622032
"HGshort","Specialist","High","Generalist","short","ssp585",-980882.177980494,1969824.21877839,5653.30224609375,645,3471.38623046875,23.1163597106934,92.2464065551758,322.377838134766,79.6653518676758,6636.6142578125,165.930419921875,"HG",5.77572426799297,5.11156854338851,-980882.177981307,1969824.21878511
"HGshort","Specialist","High","Generalist","short","ssp585",-1014322.84055318,2084776.496372,1360.31213378906,970,3368.21118164062,22.3748397827148,89.2614364624023,541.38623046875,92.9715728759766,1045.02075195312,59.0655097961426,"HG",6.29413294366274,4.07864716346698,-1014322.8405442,2084776.49637688
"HGshort","Specialist","High","Generalist","short","ssp585",-986107.281507477,1981319.44653775,1510.06298828125,1085,3461.505859375,21.832649230957,117.825706481934,510.056121826172,72.1435546875,8283.033203125,360.964294433594,"HG",6.23452076246052,5.88877904605506,-986107.281511341,1981319.44652747
"HGshort","Specialist","High","Generalist","short","ssp585",-922361.018478293,1954148.90819745,7334.38134765625,670,3127.23120117188,23.5789451599121,88.4140777587891,39.420467376709,73.8208160400391,22598.99609375,1576.71936035156,"HG",3.67428515798886,7.36310161320119,-922361.018487039,1954148.9081746
"HGshort","Specialist","High","Generalist","short","ssp585",-987152.302212873,1908167.99716,3885.86645507812,829,3403.05102539062,22.792631149292,58.2649154663086,2691.07446289062,95.6574478149414,5355.61279296875,145.54052734375,"HG",7.8976958214294,4.98045458627193,-987152.302211762,1908167.99715539
"HGshort","Specialist","High","Generalist","short","ssp585",-1051943.58594745,2172558.2356253,348.340240478516,844,2940.00854492188,22.4195251464844,85.9066696166992,107.925003051758,70.9330062866211,4863.62890625,42.9255294799805,"HG",4.6814365697182,3.75946674170992,-1051943.58594931,2172558.23563429
"HGshort","Specialist","High","Generalist","short","ssp585",-1040448.35818809,2023120.27475361,2739.29174804688,870,3645.28198242188,22.992223739624,53.9386711120605,637.928039550781,86.3048324584961,2090.04150390625,53.2442855834961,"HG",6.45822548631069,3.9748904858451,-1040448.35819247,2023120.274767
"HGshort","Specialist","High","Generalist","short","ssp585",-984017.240096684,2160017.98716055,3558.27758789062,601,3092.40380859375,23.3533725738525,62.6020584106445,167.604507446289,76.7474975585938,15212.2109375,48.8423385620117,"HG",5.12160708175728,3.88859753020126,-984017.240082398,2160017.98716373
"HGshort","Specialist","High","Generalist","short","ssp585",-1029998.15113413,2106721.93118533,1158.28039550781,1639,3109.99340820312,19.1009540557861,89.6948318481445,47.7761573791504,5.65216779708862,3900.00341796875,66.5034713745117,"HG",3.86652671545614,4.19725414741985,-1029998.15114456,2106721.9312013
"HGshort","Specialist","High","Generalist","short","ssp585",-1084339.22781474,1863232.10682795,21865.361328125,622,3896.35986328125,22.9828071594238,110.004219055176,94.2272872924805,47.46337890625,0,1096.6123046875,"HG",4.54570981365274,6.9999809836689,-1084339.22780712,1863232.10681749
"HGshort","Specialist","High","Generalist","short","ssp585",-945351.473997015,2157927.94574975,9047.3134765625,782,3082.67749023438,23.6968421936035,105.945327758789,196.703811645508,78.6977920532227,2456.53125,176.557571411133,"HG",5.28169910317121,5.17364700681952,-945351.473992045,2157927.94573846
"HGshort","Specialist","High","Generalist","short","ssp585",-1028953.13042873,2138072.55234722,0,1024,3059.90307617188,21.5144786834717,49.4071044921875,43.2434921264648,53.349536895752,4459.2841796875,42.9534454345703,"HG",3.76684675099158,3.76011686487687,-1028953.1304325,2138072.55234813
"HGshort","Specialist","High","Generalist","short","ssp585",-1061348.77229602,2160017.98716055,550.774291992188,1059,3026.0048828125,21.3097019195557,73.1357040405273,79.1412963867188,50.2040176391602,1045.02075195312,51.4739646911621,"HG",4.37123481675208,3.94107613986384,-1061348.77229613,2160017.98717126
"HGshort","Specialist","High","Generalist","short","ssp585",-1019547.94408016,2069101.18579106,1476.73767089844,871,3479.82202148438,22.9110794067383,40.3262329101562,722.914672851562,96.41259765625,15590.2861328125,30.9086399078369,"HG",6.58329119700813,3.43103575348834,-1019547.94407205,2069101.1857993
"HGshort","Specialist","High","Generalist","short","ssp585",-959981.763872565,2134937.49023103,6325.94873046875,287,3355.95874023438,25.7572326660156,81.6447448730469,94.6362915039062,4.3786096572876,14630.2900390625,227.663421630859,"HG",4.55004103360975,5.42786831734953,-959981.76388439,2134937.4902351
"HGshort","Specialist","High","Generalist","short","ssp585",-946396.494702411,1916528.16280317,2918.23901367188,774,3212.28173828125,23.7184104919434,75.4399871826172,33.2411499023438,86.4634170532227,3900.00341796875,269.774566650391,"HG",3.50378856332222,5.59758667191134,-946396.494706112,1916528.16280555
"HGshort","Specialist","High","Generalist","short","ssp585",-952666.61893479,1873682.31388192,1745.14367675781,848,3129.63989257812,23.3426628112793,134.342132568359,173.31884765625,91.9917449951172,5355.61279296875,38.1521377563477,"HG",5.15513294820115,3.64158179171355,-952666.618954935,1873682.31387485
"HGshort","Specialist","High","Generalist","short","ssp585",-958936.743167169,1959374.01172443,1045.02062988281,860,3317.2275390625,22.6181049346924,33.2082176208496,2480.13598632812,92.9129867553711,4459.2841796875,60.5718574523926,"HG",7.81606867085257,4.10383038673353,-958936.743158294,1959374.01170012
"HGshort","Specialist","High","Generalist","short","ssp585",-1007007.69561541,1993859.69500251,594.653991699219,946,3648.90380859375,22.8640594482422,96.8731994628906,260.697631835938,83.2284317016602,7833.97900390625,35.1053237915039,"HG",5.56336123703145,3.55835279394196,-1007007.69561066,1993859.69500296
"HGshort","Specialist","High","Generalist","short","ssp585",-936991.308353843,1980274.42583236,1117.16442871094,878,3283.35595703125,23.3039169311523,70.227653503418,1421.73608398438,96.6611175537109,2456.53125,377.364379882812,"HG",7.25963399819062,5.93321124555168,-936991.308354478,1980274.42581947
"HGshort","Specialist","High","Generalist","short","ssp585",-956846.701756376,2146432.71799039,5461.35791015625,633,3172.32446289062,23.9766979217529,106.136047363281,103.788597106934,66.9009475708008,4433.6474609375,48.4699974060059,"HG",4.64235611023621,3.88094499633977,-956846.701769425,2146432.71800353
"HGshort","Specialist","High","Generalist","short","ssp585",-1014322.84055318,2046110.73027233,1623.06188964844,711,3569.99267578125,23.3933334350586,45.5322799682617,297.277282714844,80.7166976928711,3452.25170898438,55.0042495727539,"HG",5.69466531509273,4.00741044720685,-1014322.84055373,2046110.73027466
"HGshort","Specialist","High","Generalist","short","ssp585",-1069708.93793919,2124487.28317707,3977.556640625,852,3302.49096679688,23.0291194915771,70.6902084350586,857.417541503906,96.6427459716797,3135.06201171875,143.798690795898,"HG",6.7539250129048,4.96841434090543,-1069708.93794977,2124487.28317801
"HGshort","Specialist","High","Generalist","short","ssp585",-1060303.75159062,2195548.69114403,5879.68896484375,762,2874.63110351562,23.4736557006836,95.4063262939453,60.9205207824707,63.816764831543,3452.25170898438,41.525074005127,"HG",4.10957007661929,3.72629743768024,-1060303.75160066,2195548.69115179
"HGshort","Specialist","High","Generalist","short","ssp585",-971476.991631926,2013715.08840504,5847.78515625,593,3467.15576171875,24.5081844329834,111.455070495605,189.231567382812,57.5649108886719,15886.83984375,39.420467376709,"HG",5.24297148933262,3.67428515798886,-971476.991619721,2013715.08840005
"HGshort","Specialist","High","Generalist","short","ssp585",-1089564.33134173,1874727.33458732,24828.439453125,1006,3945.62036132812,22.7965431213379,118.761367797852,54.6640930175781,53.5280532836914,4180.0830078125,167.581497192383,"HG",4.0012070591011,5.12146978334014,-1089564.33134441,1874727.33458961
"HGshort","Specialist","High","Generalist","short","ssp585",-1119869.93179822,2016850.15052123,19333.119140625,1221,3692.23876953125,21.3803596496582,77.589469909668,39.9444999694824,44.614673614502,3900.00341796875,39.8376388549805,"HG",3.6874909898805,3.68481216527188,-1119869.93179685,2016850.15051317
"HGshort","Specialist","High","Generalist","short","ssp585",-1027908.10972333,1949968.82537586,9218.703125,849,3719.84545898438,23.2311706542969,93.6199340820312,140.417755126953,77.3305053710938,16101.43359375,675.952697753906,"HG",4.94462194461437,6.51612309985786,-1027908.10974157,1949968.82536852
"HGshort","Specialist","High","Generalist","short","ssp585",-1036268.27536651,2052380.85450471,899.114562988281,796,3567.06762695312,22.9430027008057,70.8427963256836,62.0923500061035,87.7333679199219,4863.62890625,110.437828063965,"HG",4.12862279304362,4.70445272066036,-1036268.275363,2052380.85450052
"HGshort","Specialist","High","Generalist","short","ssp585",-1020592.96478556,1899807.83151683,4997.27392578125,848,3643.39672851562,22.9224395751953,87.1276016235352,207.801284790039,84.6064682006836,13426.1240234375,358.290863037109,"HG",5.33658226146622,5.88134512311249,-1020592.96480245,1899807.83151673
"HGshort","Specialist","High","Generalist","short","ssp585",-975657.074453512,2062831.06155868,563.626342773438,945,3356.66259765625,22.2731418609619,77.7285537719727,1521.40966796875,85.8258743286133,2456.53125,419.5478515625,"HG",7.3273925971958,6.039177587489,-975657.074449462,2062831.06156846
"HGshort","Specialist","High","Generalist","short","ssp585",-984017.240096684,2181963.42197387,4745.92822265625,831,2904.193359375,22.951322555542,66.03125,28.1559257507324,68.0990295410156,3900.00341796875,29.9076137542725,"HG",3.33775783867508,3.39811308859234,-984017.240102246,2181963.42198277
"HGshort","Specialist","High","Generalist","short","ssp585",-963116.825988755,1893537.70728445,594.653991699219,1088,3234.10620117188,22.4596214294434,88.1077728271484,432.756896972656,91.471923828125,8221.4208984375,69.8920288085938,"HG",6.07017613147445,4.24695160566399,-963116.825987532,1893537.70729462
"HGshort","Specialist","High","Generalist","short","ssp585",-1065528.85511761,1943698.70114348,26690,755,3873.61328125,22.9236965179443,61.0070190429688,43.5534858703613,63.6741561889648,15208.5419921875,510.056121826172,"HG",3.77398974304269,6.23452076246052,-1065528.85511625,1943698.70115841
"HGshort","Specialist","High","Generalist","short","ssp585",-1061348.77229602,1921753.26633016,19891.052734375,803,3875.15551757812,23.8859386444092,53.5447082519531,182.152587890625,59.3487243652344,6817.45703125,58.5089111328125,"HG",5.20484473082345,4.06917906969385,-1061348.77230393,1921753.26634224
"HGshort","Specialist","High","Generalist","short","ssp585",-981927.198685891,2097316.74483676,1434.47692871094,820,3318.98291015625,23.1378517150879,54.5318183898926,1965.96667480469,98.4203186035156,11607.130859375,159.13362121582,"HG",7.58373934980286,5.06974423429963,-981927.198679759,2097316.74483147
