"X","Y"
-1481917.89925562,1922003.10338639
-1324771.51859411,1578865.79050164
-1398898.66705869,2025121.33022699
-1247224.32456128,1606114.13561248
-1457673.09502079,1888132.34802869
-1528582.36923448,1806810.6133356
-1224931.99614491,1607987.18173472
-1422391.99156114,1772042.98011849
-1144350.61780486,2132615.21891245
-1124048.5120614,1661633.75893663
-1666376.48409879,1885922.12147994
-1137623.52100226,2196610.34458775
-1544477.38683967,1800300.03225827
-1323021.24748706,2033220.69551287
-1091105.91463098,1642780.85425505
-1476012.93924248,1837917.81061218
-1251080.41761756,2005138.11529952
-1205145.35654115,2150925.07399127
-1064237.07013082,1693399.61591533
-1456223.58000088,2028093.85428368
-1194405.85503474,2039470.41281172
-1207636.14860048,2121732.46966786
-1260142.16308496,1594091.47135653
-1443748.42761042,1994729.75774409
-1250847.94341313,2088043.13996067
-1672495.84938259,1914950.66910768
-1255479.80735276,2112291.60497219
-1441796.15716595,1782542.22104212
-1127257.90739059,2237210.63783215
-1189610.76838329,2126194.8407572
-1258606.58537202,2144083.48593826
-838358.416916759,2389849.55550407
-1653310.05253781,1582694.18957552
-1500406.13048866,1911628.58493854
-1359159.78631396,1667226.90634451
-1521969.06297289,1872651.86969841
-1557041.62507304,1816764.66289001
-1508322.1277075,1834427.79548502
-1557845.51671625,1849959.80324432
-1277643.32560908,2011583.53902766
-1422429.15859053,1639464.3660965
-1477093.95706786,1878662.27353711
-1025055.64389309,1728133.49014585
-1312999.65728569,2053437.8082149
-1318398.22811899,1947509.85800903
-1170815.11617894,2134430.06389562
-928949.429462759,2140850.20463916
-1503454.05165823,1900112.63785424
-1481572.23038756,1822450.73894725
-1218525.99899249,1582404.68606897
-1144908.57654707,2123205.4972258
-1604625.86709288,1592992.15137795
-1399657.12226364,1670147.98079083
-1357890.33864258,2021318.16406195
-1034415.34429431,1739249.4418426
-1448350.12029463,1712698.70773999
-1522870.2108777,1872606.65037905
-1428255.04455548,1973741.90190627
-1404428.46091841,1772882.6135174
-1220232.93965865,1602437.12224027
-833434.704695188,2411316.04266045
-1202064.54929988,1595512.75566398
-1454968.25327307,1888262.11663817
-1467137.08249042,1785128.96283748
-1214219.45364461,2058468.85304823
-1484172.2876397,1968232.39278487
-1244853.91884081,2052526.4547648
-1454524.81075286,1803805.56165957
-1049985.22066732,2327607.54383256
-1373672.43382264,1948846.14361727
-1437024.83239196,2025233.87404318
-1635434.62777117,1848720.64092259
-1118827.45575708,2181382.58167951
-1371437.32506328,1621752.71573612
-1118880.80617335,1691421.87871684
-1015190.14049363,1728466.79086277
-1490394.67130556,1800159.26061487
-1559648.94871829,1762418.51305098
-1074952.96991871,1692065.37441155
-1376383.14374623,1671219.89587541
-1298986.4177286,2086974.91935792
-1115594.54482719,2192738.70899733
-1223445.744769,2153013.01806941
-1489826.86497644,1972680.01874039
-1485867.73299629,1836486.71725314
-1170503.05353771,2102507.60301609
-1247166.0683169,2064672.15679996
-1380319.15223207,1581153.32734591
-1231960.89415624,1604829.61391633
-1396440.05432966,2030889.97569982
-1139525.14005115,2149685.7481036
-1665286.67019461,1866071.41858741
-1316706.82983998,2055161.47799328
-1393507.73150387,1966849.36559147
-1142212.19492695,2197375.8735497
-1557431.05557586,1859469.90943732
-1143337.35441763,1650399.17344559
-1249734.68452836,2127553.48565784
-1260542.59568198,2102686.79634048
-1470709.28091638,1989663.95776097
-1313825.23873893,2051518.76314711
-1202728.01167728,1589742.92510636
-1434811.40800465,1901538.88143924
-1690657.66039294,1899740.06529576
-1401234.16881575,1820573.80441217
-1492619.34675548,1863677.54425464
-1236808.9965987,1592188.95015826
-1260116.42707851,2136514.53749991
-1476698.6515496,1889108.20812382
-1151295.32570106,1671110.24050517
-1224815.27810997,1605121.50254957
-941215.334469488,2125455.53562674
-1215693.67459381,1578689.14698511
-1477462.21723709,1886227.80447578
-1270900.37343913,2067458.48251788
-1538087.93866857,1798723.89167798
-1178122.57821395,2135088.211284
-1534505.87438143,1816964.78579371
-1346323.72839561,1600883.58091506
-1452473.1466935,1836206.72272899
-1221467.8515845,2080766.9150496
-1451987.5614573,1863752.7272512
-1118986.8642849,1694280.55394908
-1484085.42807856,1818527.45301814
-1497093.64665883,1899479.55912417
-1367742.39698332,1937763.92673031
-1295490.88206806,1688169.26137221
-1114334.73030906,2158115.69430118
-1629981.070002,1848065.2708819
-1268332.06407788,1618624.50393049
-1218409.70051104,1579536.73826272
-1448496.16645582,1999223.41922105
-836726.476969876,2397316.56876025
-1262358.5666242,2102611.85999893
-1656092.70079178,1846650.00909995
-1322874.02832509,1946369.83543667
-939542.032915965,2130201.7107688
-1469646.56121373,1688773.611614
