"","x","y","Real","Observed"
"1563683",114.0875,-3.0125,0,0
"432669",117.4875,4.37083333333333,0,0
"1521793",116.179166666667,-2.7375,0,0
"600704",113.079166666667,3.27083333333333,1,1
"361165",117.554166666667,4.83749999999999,0,0
"1320057",116.429166666667,-1.42083333333334,0,0
"816734",114.8875,1.86249999999999,0,0
"472098",116.170833333334,4.11249999999999,0,0
"1221173",111.804166666667,-0.779166666666671,1,1
"1394808",111.495833333333,-1.9125,0,0
"1162244",110.245833333333,-0.395833333333338,0,0
"1118232",115.9375,-0.104166666666671,0,0
"849545",111.629166666667,1.64583333333333,0,0
"704633",117.179166666667,2.59583333333333,0,0
"607493",116.445833333334,3.22916666666666,1,1
"1087193",112.679166666667,0.0958333333333288,0,0
"552243",113.620833333333,3.58749999999999,0,0
"1422814",110.7625,-2.09583333333334,0,0
"787217",113.670833333333,2.05416666666666,0,0
"1191071",116.354166666667,-0.579166666666671,0,0
"942184",117.420833333334,1.04583333333333,0,0
"803816",113.654166666667,1.94583333333333,0,0
"1301769",113.0125,-1.30416666666667,0,0
"763124",115.0875,2.2125,0,0
"1511190",112.954166666667,-2.67083333333334,0,0
"1048844",112.354166666667,0.345833333333329,0,0
"1367984",111.4375,-1.73750000000001,0,0
"1006755",112.7875,0.620833333333328,0,0
"682770",115.895833333334,2.73749999999999,0,0
"137649",117.2125,6.29583333333333,0,0
"868528",110.195833333333,1.52083333333333,0,0
"1607296",115.7125,-3.29583333333334,0,0
"872778",113.6875,1.49583333333333,0,0
"1200777",112.104166666667,-0.645833333333338,1,1
"700847",117.554166666667,2.62083333333333,0,0
"557600",115.695833333334,3.55416666666666,0,0
"1494832",114.979166666667,-2.5625,0,0
"649325",113.870833333333,2.95416666666666,0,0
"613788",115.695833333334,3.18749999999999,0,0
"1222554",112.670833333333,-0.787500000000005,0,0
"1223882",113.095833333333,-0.795833333333338,0,0
"364661",114.7625,4.81249999999999,1,1
"934649",118.479166666667,1.09583333333333,0,0
"1249092",110.345833333333,-0.962500000000005,0,0
"1064220",112.7875,0.245833333333328,0,0
"922886",116.229166666667,1.17083333333333,0,0
"892805",110.3125,1.36249999999999,0,0
"1170386",114.245833333334,-0.445833333333338,1,1
"1153289",110.1125,-0.337500000000005,0,0
"690348",115.195833333334,2.68749999999999,0,0
"357109",115.679166666667,4.86249999999999,0,0
"911447",116.679166666667,1.24583333333333,0,0
"278181",117.729166666667,5.37916666666666,0,0
"1025026",116.0625,0.504166666666662,0,0
"366231",117.204166666667,4.80416666666666,0,0
"1102558",113.020833333333,-0.00416666666667176,0,0
"1199184",109.470833333333,-0.637500000000005,0,0
"262762",116.9375,5.47916666666666,0,0
"471900",114.520833333334,4.11249999999999,1,1
"977126",110.6375,0.812499999999995,1,1
"1192259",115.6125,-0.587500000000005,0,0
"1046484",113.970833333334,0.362499999999995,0,0
"903578",114.954166666667,1.29583333333333,0,0
"923402",109.8875,1.1625,1,1
"1410122",111.4125,-2.0125,0,0
"792537",115.4375,2.02083333333333,0,0
"991216",110.995833333333,0.720833333333328,1,1
"633061",116.679166666667,3.06249999999999,0,0
"1156202",113.104166666667,-0.354166666666671,0,0
"1590535",114.379166666667,-3.1875,0,0
"1208546",112.995833333333,-0.695833333333338,0,0
"796558",117.020833333334,1.99583333333333,0,0
"561431",115.695833333334,3.52916666666666,0,0
"1134354",111.945833333333,-0.212500000000005,0,0
"914887",113.420833333333,1.22083333333333,0,0
"863924",114.395833333334,1.55416666666666,0,0
"916675",117.679166666667,1.2125,0,0
"670193",117.504166666667,2.82083333333333,0,0
"360934",115.629166666667,4.83749999999999,0,0
"719646",114.5875,2.49583333333333,0,0
"871696",115.3125,1.50416666666666,0,0
"1222684",113.754166666667,-0.787500000000005,1,1
"821503",112.0625,1.82916666666666,0,0
"1359364",114.095833333334,-1.67916666666667,0,0
"860083",114.3125,1.57916666666666,0,0
"1496091",114.829166666667,-2.57083333333334,0,0
"1394892",112.195833333333,-1.9125,0,0
"1239183",112.904166666667,-0.895833333333338,0,0
"1338900",113.829166666667,-1.54583333333334,0,0
"816870",116.020833333334,1.86249999999999,0,0
"1222365",111.095833333333,-0.787500000000005,0,0
"633117",117.145833333334,3.06249999999999,0,0
"732274",113.404166666667,2.41249999999999,0,0
"739063",116.770833333334,2.37083333333333,0,0
"124900",117.3875,6.37916666666666,0,0
"1297908",112.7625,-1.27916666666667,0,0
"945480",112.9625,1.02083333333333,0,0
"700476",114.4625,2.62083333333333,0,0
"1280452",116.279166666667,-1.1625,0,0
"1436028",114.4625,-2.17916666666667,0,0
"875483",114.945833333334,1.47916666666666,0,0
"1148101",109.445833333333,-0.304166666666672,0,0
"1262668",117.0625,-1.04583333333334,0,0
"1243191",114.379166666667,-0.920833333333339,1,1
"1640485",115.604166666667,-3.5125,0,0
"921541",115.6625,1.17916666666666,0,0
"1008224",114.3875,0.612499999999995,0,0
"1211348",115.0625,-0.712500000000005,0,0
"424734",115.2125,4.42083333333333,0,0
"1170789",117.604166666667,-0.445833333333338,0,0
"659980",117.529166666667,2.88749999999999,0,0
"1082990",109.579166666667,0.120833333333328,0,0
"1300692",114.679166666667,-1.29583333333334,0,0
"917084",110.445833333333,1.20416666666666,1,1
"965871",112.620833333333,0.887499999999995,0,0
"797309",112.6375,1.98749999999999,1,1
"1435854",113.0125,-2.17916666666667,0,0
"935729",116.8375,1.0875,0,0
"257710",117.404166666667,5.51249999999999,0,0
"1293116",115.395833333334,-1.24583333333334,0,0
"852758",117.120833333334,1.62916666666666,0,0
