"","x","y","Real","Observed"
"1217855",116.079166666667,-0.754166666666672,0,0
"919559",109.7875,1.18749999999999,0,0
"1267773",117.0375,-1.07916666666667,0,0
"1137173",114.154166666667,-0.229166666666671,0,0
"303800",118.3875,5.21249999999999,0,0
"1427248",115.7875,-2.12083333333334,0,0
"1232394",109.5375,-0.854166666666671,0,0
"1356612",112.445833333333,-1.6625,0,0
"996656",113.7625,0.687499999999995,0,0
"1409995",110.354166666667,-2.0125,0,0
"924876",111.529166666667,1.15416666666666,0,0
"1170149",112.270833333333,-0.445833333333338,0,0
"892082",114.929166666667,1.37083333333333,0,0
"368690",116.4125,4.78749999999999,1,1
"696744",115.2875,2.64583333333333,0,0
"1384487",110.620833333333,-1.84583333333334,0,0
"784682",113.829166666667,2.07083333333333,0,0
"114715",117.645833333334,6.44583333333333,0,0
"123652",117.629166666667,6.38749999999999,0,0
"1405598",116.279166666667,-1.97916666666667,0,0
"588357",116.604166666667,3.35416666666666,0,0
"464412",115.970833333334,4.16249999999999,0,0
"1415799",116.154166666667,-2.04583333333334,0,0
"1266124",113.9375,-1.07083333333334,0,0
"320294",117.495833333334,5.10416666666666,0,0
"272853",115.895833333334,5.41249999999999,0,0
"1405540",115.795833333334,-1.97916666666667,0,0
"325325",116.854166666667,5.07083333333333,0,0
"901817",110.920833333333,1.30416666666666,0,0
"885278",111.4375,1.4125,0,0
"1290252",112.8125,-1.22916666666667,0,0
"727432",115.620833333334,2.44583333333333,0,0
"888599",117.829166666667,1.39583333333333,0,0
"604671",114.2125,3.24583333333333,0,0
"1321239",115.6375,-1.42916666666667,0,0
"456696",115.520833333334,4.21249999999999,0,0
"700664",116.029166666667,2.62083333333333,0,0
"996164",109.6625,0.687499999999995,0,0
"924021",115.045833333334,1.1625,0,0
"985929",109.504166666667,0.754166666666662,0,0
"572650",113.4125,3.45416666666666,0,0
"1356788",113.9125,-1.6625,0,0
"1200803",112.320833333333,-0.645833333333338,0,0
"1049011",113.745833333333,0.345833333333329,0,0
"848774",115.845833333334,1.65416666666666,0,0
"352256",117.804166666667,4.89583333333333,0,0
"584534",116.670833333334,3.37916666666666,0,0
"984839",111.0625,0.762499999999995,0,0
"922628",114.079166666667,1.17083333333333,0,0
"1514128",116.154166666667,-2.6875,0,0
"1336340",113.779166666667,-1.52916666666667,0,0
"1202609",116.729166666667,-0.654166666666671,0,0
"243590",116.795833333334,5.60416666666666,0,0
"1262143",112.6875,-1.04583333333334,0,0
"678520",112.404166666667,2.76249999999999,0,0
"1461307",112.2875,-2.34583333333334,0,0
"1465071",111.729166666667,-2.37083333333334,0,0
"857649",115.3125,1.59583333333333,0,0
"570094",113.395833333333,3.47083333333333,0,0
"658622",116.854166666667,2.89583333333333,0,0
"993792",111.179166666667,0.704166666666661,0,0
"1136594",109.329166666667,-0.229166666666671,0,0
"655751",114.2125,2.91249999999999,0,0
"1164244",116.270833333334,-0.404166666666671,0,0
"1558629",114.5375,-2.97916666666667,0,0
"409738",117.945833333334,4.52083333333333,1,1
"1046893",117.379166666667,0.362499999999995,0,0
"1649315",114.695833333334,-3.57083333333334,0,0
"472102",116.204166666667,4.11249999999999,1,1
"1203810",116.095833333334,-0.662500000000005,0,0
"1262287",113.8875,-1.04583333333334,0,0
"1494382",111.229166666667,-2.5625,0,0
"725672",111.595833333333,2.45416666666666,0,0
"608549",114.604166666667,3.22083333333333,0,0
"1137290",115.129166666667,-0.229166666666671,0,0
"669640",112.895833333333,2.82083333333333,0,0
"1660996",116.2625,-3.64583333333334,0,0
"1447088",110.854166666667,-2.25416666666667,0,0
"976135",113.020833333333,0.820833333333328,0,0
"833956",109.420833333333,1.74583333333333,0,0
"1083609",114.7375,0.120833333333328,0,0
"1328256",110.2625,-1.47916666666667,0,0
"986722",116.1125,0.754166666666662,0,0
"1487914",110.5375,-2.52083333333334,0,0
"862950",116.920833333334,1.56249999999999,0,0
"232103",116.845833333334,5.67916666666666,0,0
"942802",111.929166666667,1.0375,0,0
"967361",114.395833333334,0.879166666666662,0,0
"696283",111.445833333333,2.64583333333333,0,0
"1683793",114.6875,-3.79583333333334,0,0
"357180",116.270833333334,4.86249999999999,0,0
"515368",114.9375,3.82916666666666,0,0
"1442140",112.1875,-2.22083333333334,0,0
"1054151",114.0125,0.312499999999995,0,0
"962551",116.879166666667,0.912499999999995,0,0
"346989",116.479166666667,4.92916666666666,0,0
"888460",116.670833333334,1.39583333333333,0,0
"1543099",112.820833333333,-2.87916666666667,0,0
"960980",114.429166666667,0.920833333333328,0,0
"597282",116.4875,3.29583333333333,0,0
"1188112",112.979166666667,-0.562500000000004,0,0
"1148384",111.804166666667,-0.304166666666672,0,0
"1327409",113.845833333333,-1.47083333333334,0,0
"563763",113.845833333333,3.51249999999999,0,0
"825313",111.8875,1.80416666666666,0,0
"1617403",114.804166666667,-3.3625,0,0
"838683",116.8875,1.72083333333333,0,0
"1128082",112.8875,-0.170833333333338,0,0
"1457651",113.745833333333,-2.32083333333334,0,0
"1080866",113.1625,0.137499999999995,0,0
"1422926",111.695833333333,-2.09583333333334,0,0
"1405219",113.120833333333,-1.97916666666667,0,0
"970766",110.845833333333,0.854166666666662,0,0
"1042759",114.854166666667,0.387499999999995,0,0
"590955",116.970833333334,3.33749999999999,0,0
"368868",117.895833333334,4.78749999999999,0,0
"709052",111.4375,2.56249999999999,0,0
"761666",113.579166666667,2.22083333333333,0,0
"270494",117.520833333334,5.42916666666666,0,0
"1507069",110.5375,-2.64583333333334,0,0
"1084357",110.329166666667,0.112499999999995,0,0
"140213",117.295833333334,6.27916666666666,0,0
"1103646",111.445833333333,-0.0125000000000046,0,0
"419754",116.279166666667,4.45416666666666,0,0
"961072",115.195833333334,0.920833333333328,0,0
"839677",114.529166666667,1.7125,0,0
"701552",112.7875,2.61249999999999,0,0
"1586879",115.8375,-3.1625,0,0
"1425623",112.8875,-2.11250000000001,0,0
"1525169",112.3875,-2.7625,0,0
"1238001",113.695833333333,-0.887500000000006,0,0
"1469359",115.5375,-2.39583333333334,0,0
"1419284",113.270833333333,-2.07083333333334,0,0
"1021340",117.270833333334,0.529166666666661,0,0
"295842",115.920833333334,5.26249999999999,1,1
"1285419",115.104166666667,-1.19583333333334,0,0
"1266261",115.079166666667,-1.07083333333334,0,0
"336723",116.0625,4.99583333333333,0,0
"1561202",114.695833333334,-2.99583333333334,0,0
"362120",114.870833333334,4.82916666666666,0,0
"353184",114.895833333334,4.88749999999999,0,0
"838793",117.804166666667,1.72083333333333,0,0
"1609704",114.495833333334,-3.3125,0,0
"1681405",116.070833333334,-3.77916666666667,0,0
"1000409",113.1125,0.662499999999995,0,0
"531796",113.495833333333,3.72083333333333,0,0
"1035121",115.054166666667,0.437499999999995,0,0
"930345",114.5375,1.12083333333333,0,0
"583195",116.154166666667,3.38749999999999,0,0
"761622",113.2125,2.22083333333333,0,0
"1352919",113.595833333333,-1.6375,0,0
"736189",114.104166666667,2.38749999999999,0,0
"1611947",111.904166666667,-3.32916666666667,0,0
"1088395",112.054166666667,0.087499999999995,0,0
"1410676",116.029166666667,-2.0125,0,0
"288421",117.929166666667,5.31249999999999,0,0
"768095",113.945833333333,2.17916666666666,0,0
"763968",111.479166666667,2.20416666666666,0,0
"819321",115.1625,1.84583333333333,0,0
"811364",112.704166666667,1.89583333333333,0,0
"1203526",113.729166666667,-0.662500000000005,0,0
"1476957",115.004166666667,-2.44583333333334,0,0
"511839",117.454166666667,3.85416666666666,0,0
"641600",113.345833333333,3.00416666666666,0,0
"1145611",109.979166666667,-0.287500000000005,0,0
"860208",115.354166666667,1.57916666666666,0,0
"576547",113.9625,3.42916666666666,0,0
"1095250",115.970833333334,0.0458333333333281,0,0
"976596",116.8625,0.820833333333328,0,0
"1557393",114.879166666667,-2.97083333333334,0,0
"1153400",111.0375,-0.337500000000005,0,0
"844210",109.7375,1.67916666666666,0,0
"841061",115.420833333334,1.70416666666666,0,0
"1139498",112.245833333333,-0.245833333333338,0,0
"386663",117.204166666667,4.67083333333333,0,0
"1113638",109.579166666667,-0.0791666666666719,0,0
"946303",109.179166666667,1.01249999999999,0,0
"1030303",117.470833333334,0.470833333333329,0,0
"978268",109.5125,0.804166666666662,0,0
"736173",113.970833333334,2.38749999999999,0,0
"429884",115.5625,4.38749999999999,0,0
"1305950",115.929166666667,-1.32916666666667,0,0
"1013575",116.4125,0.579166666666661,0,0
"817027",117.329166666667,1.86249999999999,0,0
"872402",110.554166666667,1.49583333333333,0,0
"784872",115.4125,2.07083333333333,0,0
"1123895",109.920833333333,-0.145833333333338,0,0
"382624",115.470833333334,4.69583333333333,0,0
"629234",116.7125,3.08749999999999,1,1
"799084",116.7875,1.97916666666666,1,1
"1414348",114.704166666667,-2.0375,0,0
"1401178",111.370833333333,-1.95416666666667,0,0
"1369259",111.420833333333,-1.74583333333334,0,0
"524552",116.979166666667,3.77083333333333,0,0
"778705",117.229166666667,2.11249999999999,0,0
"122254",116.620833333334,6.39583333333333,1,1
"1082354",114.920833333334,0.129166666666662,0,0
"380198",116.5375,4.71249999999999,0,0
"1415374",112.6125,-2.04583333333334,0,0
"984251",116.804166666667,0.770833333333329,0,0
"1099658",110.1375,0.0124999999999948,0,0
"905818",112.3375,1.27916666666666,0,0
"1013221",113.4625,0.579166666666661,0,0
"1097962",117.2875,0.0291666666666615,0,0
"1122126",116.4625,-0.129166666666672,0,0
"1134181",110.504166666667,-0.212500000000005,0,0
"904887",115.220833333334,1.2875,0,0
