"","x","y","Real","Observed"
"870482",115.8375,1.51249999999999,1,1
"721847",111.645833333333,2.47916666666666,0,0
"790776",111.404166666667,2.02916666666666,0,0
"980760",108.995833333333,0.787499999999995,0,0
"1560890",112.095833333333,-2.99583333333334,0,0
"644390",115.3125,2.98749999999999,0,0
"633017",116.3125,3.06249999999999,0,0
"1051101",109.879166666667,0.329166666666662,0,0
"746570",115.479166666667,2.32083333333333,1,1
"663587",115.6625,2.86249999999999,1,1
"961507",118.820833333334,0.920833333333328,0,0
"1368298",114.054166666667,-1.73750000000001,0,0
"953719",117.770833333334,0.970833333333328,0,0
"713225",114.2875,2.53749999999999,1,1
"372606",117.120833333334,4.76249999999999,0,0
"1066491",110.429166666667,0.229166666666662,0,0
"1386396",115.8875,-1.85416666666667,0,0
"921740",117.320833333334,1.17916666666666,0,0
"1187014",114.470833333334,-0.554166666666672,0,0
"1173859",111.2625,-0.470833333333338,0,0
"1323236",110.995833333333,-1.44583333333334,0,0
"1088054",109.2125,0.087499999999995,0,0
"1497508",115.995833333334,-2.57916666666667,0,0
"959064",109.104166666667,0.929166666666662,0,0
"952048",114.4875,0.979166666666662,0,0
"931865",116.5625,1.11249999999999,0,0
"949670",115.954166666667,0.995833333333328,0,0
"757782",113.1375,2.24583333333333,0,0
"860768",109.379166666667,1.57083333333333,0,0
"768348",116.054166666667,2.17916666666666,1,1
"1077140",114.0375,0.162499999999995,0,0
"710465",112.570833333333,2.55416666666666,0,0
"843762",116.645833333334,1.68749999999999,0,0
"1126623",111.370833333333,-0.162500000000005,0,0
"1619991",115.0875,-3.37916666666667,0,0
"927495",112.070833333333,1.13749999999999,0,0
"506430",114.945833333334,3.88749999999999,0,0
"538384",115.1875,3.67916666666666,1,1
"1157081",109.7875,-0.362500000000005,0,0
"720740",113.0625,2.48749999999999,0,0
"1059374",114.970833333334,0.279166666666661,0,0
"762876",113.020833333333,2.2125,0,0
"1025126",116.895833333334,0.504166666666662,0,0
"118407",116.4875,6.42083333333333,0,0
"602237",115.2125,3.26249999999999,0,0
"452943",116.170833333334,4.23749999999999,0,0
"1396422",114.304166666667,-1.92083333333334,0,0
"260267",117.429166666667,5.49583333333333,0,0
"1532805",112.170833333333,-2.8125,0,0
"1152147",111.2375,-0.329166666666671,0,0
"437844",118.045833333334,4.33749999999999,0,0
"692634",112.9625,2.67083333333333,0,0
"542259",115.554166666667,3.65416666666666,0,0
"1091456",116.279166666667,0.0708333333333284,0,0
"993806",111.295833333333,0.704166666666661,0,0
"898013",111.145833333333,1.32916666666666,0,0
"1187311",116.945833333334,-0.554166666666672,0,0
"821504",112.070833333333,1.82916666666666,0,0
"636790",115.829166666667,3.03749999999999,1,1
"406919",115.7375,4.53749999999999,1,1
"889406",113.9125,1.38749999999999,1,1
"132464",116.570833333334,6.32916666666666,0,0
"1398932",113.9375,-1.9375,0,0
"1503222",110.404166666667,-2.62083333333334,0,0
"1107904",115.004166666667,-0.037500000000005,0,0
"1037947",117.320833333334,0.420833333333328,0,0
"923336",109.3375,1.1625,0,0
"1253511",115.245833333334,-0.987500000000005,0,0
"328091",118.620833333334,5.05416666666666,0,0
"1582812",113.870833333333,-3.1375,0,0
"1226021",109.6375,-0.812500000000004,0,0
"496504",117.3625,3.95416666666666,0,0
"1433224",112.379166666667,-2.1625,0,0
"1415761",115.8375,-2.04583333333334,0,0
"1342684",113.4375,-1.57083333333334,0,0
"1249389",112.820833333333,-0.962500000000005,0,0
"1562134",111.820833333333,-3.00416666666667,0,0
"1100359",115.979166666667,0.0124999999999948,0,0
"276849",117.270833333334,5.38749999999999,0,0
"1539160",111.920833333333,-2.85416666666667,0,0
"826680",112.6375,1.79583333333333,0,0
"853646",113.879166666667,1.62083333333333,0,0
"1308293",114.170833333334,-1.34583333333334,0,0
"1489277",111.254166666667,-2.52916666666667,0,0
"1367125",114.920833333334,-1.72916666666667,0,0
"1398747",112.395833333333,-1.9375,0,0
"1562386",113.920833333333,-3.00416666666667,0,0
"1086060",113.879166666667,0.104166666666662,1,1
"1431981",112.6625,-2.15416666666667,0,0
"1194919",116.495833333334,-0.604166666666671,0,0
"1288968",112.754166666667,-1.22083333333334,0,0
"616182",114.3625,3.17083333333333,0,0
"644054",112.5125,2.98749999999999,0,0
"1123059",113.595833333333,-0.137500000000005,0,0
"276907",117.754166666667,5.38749999999999,0,0
"1547024",113.604166666667,-2.90416666666667,0,0
"353454",117.145833333334,4.88749999999999,0,0
"48251",117.145833333334,6.87916666666666,0,0
"1098293",109.404166666667,0.0208333333333286,0,0
"901453",118.529166666667,1.31249999999999,0,0
"186131",116.845833333334,5.97916666666666,0,0
"324181",117.9625,5.07916666666666,0,0
"872428",110.770833333333,1.49583333333333,0,0
"1278562",111.170833333333,-1.15416666666667,0,0
"686580",115.720833333334,2.71249999999999,1,1
"1228546",109.395833333333,-0.829166666666672,0,0
"486062",115.479166666667,4.02083333333333,0,0
"1510879",110.3625,-2.67083333333334,0,0
"693781",111.879166666667,2.66249999999999,0,0
"1142608",116.879166666667,-0.262500000000005,0,0
"1221286",112.745833333333,-0.779166666666671,1,1
"1043077",117.504166666667,0.387499999999995,0,0
"747834",115.370833333334,2.31249999999999,1,1
"1052485",110.770833333333,0.320833333333328,0,0
"1364021",110.3375,-1.7125,0,0
"381506",116.795833333334,4.70416666666666,0,0
"1428367",114.470833333334,-2.12916666666667,0,0
"1207195",112.379166666667,-0.687500000000004,1,1
"399344",116.4625,4.58749999999999,0,0
"899774",115.179166666667,1.32083333333333,1,1
"949434",113.9875,0.995833333333328,0,0
"444108",117.0375,4.29583333333333,1,1
"1500817",111.645833333333,-2.60416666666667,0,0
"1131009",115.995833333334,-0.187500000000004,0,0
"1336591",115.870833333334,-1.52916666666667,0,0
"974481",109.879166666667,0.829166666666661,0,0
"967026",111.604166666667,0.879166666666662,0,0
"491418",117.545833333334,3.98749999999999,0,0
"942894",112.695833333333,1.0375,0,0
"1366846",112.595833333333,-1.72916666666667,0,0
"1413018",114.2625,-2.02916666666667,0,0
"1456489",114.704166666667,-2.3125,0,0
"480939",115.354166666667,4.05416666666666,0,0
"800262",115.9625,1.97083333333333,1,1
"830112",109.3125,1.77083333333333,0,0
"1550993",114.754166666667,-2.92916666666667,0,0
"1240204",110.770833333333,-0.904166666666671,0,0
"463155",116.1375,4.17083333333333,0,0
"1413218",115.929166666667,-2.02916666666667,0,0
"1381005",113.529166666667,-1.82083333333334,0,0
"1519845",110.5875,-2.72916666666667,0,0
"902577",117.254166666667,1.30416666666666,0,0
"859089",116.670833333334,1.5875,0,0
"1349171",114.2875,-1.61250000000001,0,0
"1320760",111.645833333333,-1.42916666666667,1,1
"558882",115.7375,3.54583333333333,1,1
"553811",116.045833333334,3.57916666666666,1,1
"1451581",116.370833333334,-2.27916666666667,0,0
"1195759",112.854166666667,-0.612500000000005,0,0
"1166165",110.995833333333,-0.420833333333338,1,1
"1404057",114.079166666667,-1.97083333333334,0,0
"802056",109.629166666667,1.95416666666666,0,0
"1144402",110.545833333333,-0.279166666666671,0,0
"1008925",109.5875,0.604166666666662,0,0
"1218491",110.7375,-0.762500000000005,0,0
"1530085",110.7875,-2.79583333333334,0,0
"792283",113.320833333333,2.02083333333333,0,0
"476109",117.670833333334,4.08749999999999,0,0
