"X","Y"
-1122545.86725834,1936453.10695869
-1028950.99234288,2164853.45579975
-1058435.25572134,1835439.78294823
-1029730.13386499,2133870.94626329
-1273754.76960329,1747253.30200495
-1076709.62753746,2150083.20141071
-926269.691821866,2052556.60378644
-1095728.30200638,2020551.76605297
-1118549.31998796,1803825.39051049
-959203.802174532,2003457.00035869
-926341.081586039,1906148.68597018
-1126295.89782341,2087245.57359052
-1186217.06048885,1922679.10066634
-1136155.66567755,1841171.14252362
-1278188.31934461,1767061.6661752
-1407227.14382124,1640178.76996874
-996202.769747576,1943692.80861082
-982434.136555675,1798091.26715221
-1035612.69001214,2281512.33244317
-975459.763591827,2058558.07572297
-968645.593023769,2216448.31800407
-1132679.82918239,2014485.53087317
-1167191.16367642,2016013.20694325
-1271309.12925074,1860480.62051969
-1156891.46762482,1959753.40636678
-980074.22121174,1976355.52192354
-999877.629259284,2111383.00332086
-980400.479211557,1958390.034656
-1207538.70882631,1867829.51207429
-1146685.40129717,1691331.74634871
-1055841.72505041,1994598.09247751
-1102079.17655596,1870895.62281239
-1016444.6018694,2035553.2418999
-1038132.32992113,2274897.94078834
-1019543.39220863,1965610.40133146
-1066700.42290302,2124154.49489933
-1084229.90723419,2131049.64189731
-1118702.99783306,2053644.13726414
-1164440.71890943,1897005.07527274
-1050560.05664632,1946592.60857255
-1099747.22656302,2132373.36742861
-1610518.55359911,1838663.77159728
-937368.833794297,2297715.76710086
-1105981.55173776,2179038.44054184
-1007104.4276324,1945225.38109728
-1065889.81853904,2126999.75299554
-1052551.43408343,2215555.468219
-1198830.70632992,1830210.17064563
-1179611.60610954,2008931.90998013
-1108931.6410102,1787062.67086255
-1085315.09584099,2110349.03471943
-1222473.89512412,1857744.67773191
-989719.131039309,1828265.13545696
-1264568.93813146,1850324.57171041
-1243461.73077463,1863532.48197067
-1135506.70110764,2041719.54264158
-1051775.13430636,2113400.13887531
-919837.427542536,2201108.13403329
-939902.829176982,2023867.75198341
-1002410.89398416,1830697.27221859
-1057612.1756824,2150748.84322436
-1081811.80243955,1986133.57092788
-1298525.00804586,1884932.12270198
-895420.762258389,2052535.42773555
-1008440.78772886,1930990.39824796
-1112335.64374171,1929258.69124447
-1080148.81232999,2144333.20249582
-970521.264009088,2189246.97346305
-970992.180775846,2117950.50494848
-1543415.97628954,1656440.97509709
-1094105.84217219,1874977.47513101
-1275854.97532661,1775725.56657013
-1004082.42662796,1935865.72699437
-1066362.85128503,1907238.43843883
-1149717.17510916,1913668.10470909
-955546.794981155,2089300.65568241
-937574.352315352,1977694.05273508
-1620242.51584741,1801092.65896203
-1134234.75660295,1789929.28549469
-1411742.13378847,1621801.37755374
-1196534.28102862,1749457.49871186
-1103366.51594055,2006126.88680038
-1208507.3507752,1666960.35146958
-1110806.1626505,1936884.29051895
-1591472.9302704,1802618.98921082
-964771.919058157,2036288.9015805
-1095116.36663973,2206581.0588035
-956632.568082889,2153132.33249908
-1097532.89794174,1944933.71756583
-944619.206897075,1913162.27805064
-1045970.62274444,1918363.67693693
-1024197.13353525,1862242.7925617
-957564.388281568,1836896.00931012
-1399820.67433981,1539048.94697907
-1075498.004061,2038240.39854459
-970964.105411501,2031379.64349583
-1276551.32791669,1707103.83347113
-923666.482481065,2451352.14907363
-1080069.91437147,1835625.97218497
-978571.547395214,2070696.52016367
-1331900.32362876,1925162.14796188
-1444187.70579777,1813804.99368829
-1001694.11725872,2111323.55173938
-1274663.43967836,1641303.95012764
-1010319.72989671,1878831.07502375
-1428339.81868135,1537704.89724534
-1068301.41604757,2170067.85399855
-1064719.90988518,2119527.75325479
-1014475.75520603,2085519.86846693
-1049632.76643378,1893610.78429813
-975321.682794251,1828732.06660178
-1076251.29840228,1982553.15303863
-1463362.91434701,1651837.89273426
-1369698.5135402,1880855.53025562
-1189682.76720957,1826771.50476028
-1408703.46746495,1614291.89659595
-1508937.72650522,1648633.43335078
-1023738.92747191,1715785.34817944
-1218894.54434958,1746658.8097099
-1118029.7481188,1961206.17421791
-1019260.05976834,2147359.28052743
-1178204.75252305,2042927.064439
-944624.259055896,1855337.70538823
-1230815.71137895,1974807.8169213
-1020765.26640212,2083429.14096239
-951226.788824088,1980104.32461778
-982745.323891284,1946968.02727365
-1287499.57414332,1753337.51366478
-946972.856123489,2047211.4039509
-932597.831197362,1874681.97343542
-1217804.42057297,1831352.95079454
-1185679.80722179,2071827.50741747
-1296084.77560909,1639433.58885424
-983481.740590357,2252427.21540139
-1159434.21479252,1789925.24347792
-769435.858689895,2237982.93601523
-1331684.02398612,1634056.14671851
-985466.599967689,2115608.78916388
-984381.767898464,1830338.64823514
-1070127.25940442,2222429.47839857
-1012568.1711844,2000786.5519577
-1006572.40477689,1929159.66242382
-1015442.72687417,1576548.21685813
-1071958.37507765,2066619.71665384
-969495.842614018,1956848.76929595
-1110352.8247008,1801275.09121752
-1082607.85109311,2059654.00631399
-1000623.41512227,2162041.90578026
-935233.706482544,2167858.01839016
-1205526.43674646,1999425.18671583
-826451.831834918,1951616.32942526
-1084458.2646314,2035095.89592872
-1064591.65155778,1908247.68043708
-1072567.94059532,2058125.26509932
-1325487.35087115,1881870.7141975
-1095693.43049445,2197201.16210082
-1104595.5711602,1990036.84383796
-1147236.44500732,2015827.56884267
-1099916.05711397,2010968.95007665
-1024015.54874785,1990964.37238935
-988219.380508792,2088261.43460118
-1240759.08190171,1863643.16291005
-1182743.52932005,1833691.53659839
-942315.249841753,1897131.14180646
-978532.32640019,1956559.46395753
-1055799.58113581,1915183.33073426
-1445104.7671917,1645074.92829072
-979901.676975218,2027322.89519932
-1312620.44560818,1731298.22617114
-1249515.69051752,1922982.06453256
-951954.056248963,1974413.72119636
-960152.936167153,2149270.06331755
-1113005.06979337,1775496.36157578
-1075405.11253822,2138870.05088203
-1489442.10791124,1617098.65521493
-1231273.20794568,1986122.99580998
-1020625.64523126,1863311.86231455
-1257015.62472123,1690751.90187469
-1032820.70733871,1903661.60504416
-1016894.72933668,1967589.06004175
-1271119.06901471,1727355.40389038
-1122533.04604841,1765626.74327117
-962807.468906007,2089072.73674927
-1210020.07162954,1884798.03128545
-1067101.52737255,1825638.15695509
-1026996.33025477,1811822.15343679
-979612.656430609,1877941.62632828
-998620.642231275,2156481.16474451
-1021749.89375592,1869913.81635364
-992495.575200543,1396815.177013
-1008977.60348964,1811477.56273318
-1096364.36935867,1862565.93734341
-1346751.52498998,1710728.36746411
-1208540.27417333,1825075.13808641
-1209189.70573539,1863969.55416638
-1032624.27280944,1844875.17785236
-1007937.38095724,2080092.20070026
-1353161.94945493,1894865.88922765
-1061554.2707119,1898881.41487646
-1074582.81383979,1909790.0057837
-1639840.30810383,1813344.31838723
-1036490.43822927,1878896.58982253
-960833.711213113,1826345.42969579
-1274647.88015617,1875515.96564804
-1173871.98206407,1930729.80056268
-1025248.97441273,2163102.615416
-1110702.60003154,1934049.70223982
-1021838.96341987,2007082.65165311
-864230.878080299,2462319.90762337
-941273.415301852,2038907.87555453
-905398.984548498,2237078.36719712
-1096604.22936754,2197168.60360144
-1131744.62951919,1675669.90973932
-996420.318373753,2033386.41153564
-1079349.13625466,1866022.05532196
-1230185.14961284,1803296.98292046
-975041.484739327,1988794.90518443
-903723.256669497,1965489.94406316
-945038.223346213,1955727.52799047
-933936.151154582,1888861.28037067
-1011464.52731066,2186986.85669048
-1066030.68636263,1897777.14904535
-979129.573495261,2144916.29416988
-1126746.32313166,1854810.67482959
-977091.663673992,1883711.2525373
-933528.197541398,1875601.62236857
-1035362.83783192,1872297.45614405
-902600.645386728,2266112.90134986
-978995.933886228,2027351.98705236
-1031986.94127027,2012401.34340105
-1195006.65209748,1824662.12204545
-1042397.50616732,1945927.72461002
-1089889.58540469,2111125.90314632
-940198.848054152,1945475.79760546
-1093832.61331413,1867400.30086432
-1149493.92186776,1931661.4291029
-1215704.56996649,1734402.20148761
-1372740.59814018,1908196.42581401
-969099.228603516,1887759.04865447
-975984.338177611,1489641.62595512
-1035231.69262328,2189002.99672369
-955020.52477633,1927983.97313375
-1013925.06202445,1878710.82533149
-1117193.54611532,1889304.34041053
-1006221.02902401,1891290.05247098
-1315858.65011762,1620409.14972888
-1141752.69637211,2063148.13536503
-1117130.82799522,2060293.21914504
-1061505.72508358,2105546.78723165
-1514080.67727716,1661750.64283706
-1263525.24550939,1696205.01617787
-1417323.26793558,1607189.99784978
-1174158.66236325,1775087.05038791
-1113564.50212366,1790697.08324905
-1421104.16111459,1898394.14444653
-950325.045811655,1864647.36269097
-1090090.69269246,1913972.3071938
-954687.841879806,2032836.09156173
-1270925.18788127,1637638.63968591
-971235.499586547,1898114.82819102
-1017510.9235268,2094822.91745496
-1073013.91324141,2096685.35983236
-1040584.69367696,2025312.4500408
-1205750.13047755,2005078.39195955
-1159245.60251215,2045537.52257522
-1009020.52143247,1894040.07530766
-1298484.52880279,1883985.96272642
-1035933.7972559,1836217.37991279
-1141227.48441564,1856166.93393592
-1296373.46438082,2004188.40185539
-897016.601271054,1922179.15722887
-1264557.7215899,1678028.42917038
-1071264.2847846,1969503.69971613
-1266348.46573859,1677953.25505998
-1001881.42223758,1411898.44678839
-1687136.27774097,1804092.58613277
-1052718.36700559,2087988.25092785
-938393.432279285,2181817.59932813
-1059260.98657532,2198481.30800959
-993971.545739151,1848065.7060679
-951475.175504888,2046129.27012675
-1014506.95169114,2086459.39103867
-1171035.34921383,1740931.05567161
-980238.021020232,2179570.95756512
-1042247.69158195,2154089.51927736
-1233286.12770459,1768926.58644006
-905506.830824783,1903935.31092182
-1069638.60335125,2208415.77639031
-1200415.22728976,2030752.45368398
-1045407.12879189,2193339.63899778
-1275759.81307872,1646036.07675559
-1143293.42437062,1791490.51758612
-951172.543705389,1920532.28780674
-933353.300141921,1869916.95718217
-1017241.59303594,1977970.23410388
-971084.018169651,2035146.11917237
-1106902.3840244,2028633.99074381
-1545009.91727227,1652537.65616562
-1083687.23321095,1810796.596482
-1002617.59025655,1973731.95204839
-1229220.46544452,1779559.89119387
-962871.209039878,1947603.71123023
-1628282.69829758,1799710.46855649
-1005515.10683649,2006682.1028743
-1028240.08152519,1928434.39688971
-1255369.04281175,1867784.75915448
-965336.948405648,1968323.08033113
-1068198.3345968,2011153.73260529
-930386.068189995,2009068.39112082
-1142413.17367354,2056532.73443794
-1087844.80276606,2002910.50657999
-1288437.71464287,1754249.80804037
-944195.581781757,1870529.87120231
-1426120.69349179,1547397.26556979
-1047571.22046,2017529.18996318
-980387.684978222,2184250.07314767
-985715.081957234,1927004.0169398
-1142957.85197611,1687656.0240814
-1049383.82214892,2176344.23826173
-1014064.1608557,1991297.31961297
-1313075.17102873,1741759.5991
-1129057.24914507,2063620.27486869
-988541.475031926,2042124.35445094
-1358962.43885505,1742588.13795672
-978076.563578668,1942389.46181794
-1297780.65451204,1741467.87035576
-1299656.98274205,1743292.49283574
-955879.810831037,1869215.52305319
-1023730.1412245,1982475.38440479
-1019125.77269731,1818739.98627059
-973736.415733991,2061437.78520882
-946617.029054226,1977414.22791843
-1007385.95609679,1953726.81493691
-994832.591615875,2180037.534339
-1150127.03017937,1829248.884573
-1043890.88648735,2175594.85687846
-973676.020541032,1917926.08473812
-1281113.32934635,1708817.96271154
-1029311.82492381,1880089.0290517
-1114241.73291158,1956618.72774668
-1006073.50907756,1832475.33913044
-830275.442540507,2294268.0627166
-1058650.47432168,1893297.67880097
-1613100.77246835,1802424.78242235
-1232517.08824908,1662167.49914742
-966807.266353919,1844198.04215148
